Time;L1C;L2C;sTec;Azimuth;Elevation;Lat;Lon;vTec;sTec Trend;sTec-Trend;vTec Trend;vTec-Trend;
2022-06-20 02:02:00;126621095.555;98665856.933;;183.10716073664378;14.095905206964416;33.40738140467432;77.94268600718956;;
2022-06-20 02:02:30;126505599.788;98575860.35;-158.76913041071572;183.08355128221396;14.31459993887367;33.496811231909064;77.95225229349772;-45.32741067366465;
2022-06-20 02:03:00;126390161.394;98485908.501;-159.1092376663027;183.0602013819507;14.533626703607657;33.585123978987234;77.96163898843851;-45.675345129679535;
2022-06-20 02:03:30;126274783.354;98396003.725;-159.55140420852635;183.0371085661979;14.752984716336433;33.67233445564268;77.97084955257668;-46.05652871032545;
2022-06-20 02:04:00;126159468.089;98306147.83;-159.91318507275926;183.0142703533687;14.972673190757849;33.75845740537563;77.97988739421429;-46.418480315361855;
2022-06-20 02:04:30;126044218.626;98216343.126;-160.08138227455547;182.99168424963847;15.192691338974083;33.84350749794879;77.98875586957382;-46.72775472895139;
2022-06-20 02:05:00;125929037.482;98126591.766;-160.50157326146234;182.96934774863132;15.41303837136748;33.92749932230391;77.99745828301752;-47.11417932472208;
2022-06-20 02:05:30;125813927.487;98036895.816;-160.85022316843452;182.94725833110016;15.63371349647603;34.01044737989;78.00599788730108;-47.48347619309005;
2022-06-20 02:06:00;125698891.934;97947257.827;-161.0925273586526;182.92541346459973;15.854715920867978;34.09236607839295;78.01437788385992;-47.82494100752472;
2022-06-20 02:06:30;125583933.322;97857679.828;-161.41844705636922;182.90381060315312;16.076044849016164;34.173269725855924;78.02260142312633;-48.194735399660736;
2022-06-20 02:07:00;125469054.164;97768163.705;-161.66020784185764;182.88244718691118;16.297699483171648;34.253172525180226;78.03067160487535;-48.54288819654612;
2022-06-20 02:07:30;125354257.283;97678711.733;-161.9927383492073;182.86132064180464;16.519679023236744;34.332088568995026;78.0385914785984;-48.9217762537006;
2022-06-20 02:08:00;125239546.065;97589326.477;-162.24533599220328;182.84042837918915;16.741982666637533;34.410031834885096;78.04636404390187;-49.28000344457683;
2022-06-20 02:08:30;125124923.357;97500010.15;-162.40535276515882;182.81976779548262;16.96460960819576;34.48701618096504;78.05399225093021;-49.613269194596796;
2022-06-20 02:09:00;125010391.236;97410764.468;-162.69954682405398;182.79933627179517;17.187559040000135;34.563055341788164;78.06147900081083;-49.99073581533754;
2022-06-20 02:09:30;124895952.913;97321591.856;-162.94876362875033;182.77913117355106;17.410830151277064;34.638162924578864;78.06882714611996;-50.35773074633845;
2022-06-20 02:10:00;124781610.821;97232494.244;-163.23239256795915;182.75914985010294;17.63442212826071;34.712352405776315;78.07603949136741;-50.73867063953174;
2022-06-20 02:10:30;124667368.296;97143474.18;-163.43077589184966;182.73938963433767;17.858334154062618;34.78563712787843;78.08311879349911;-51.09631173253807;
2022-06-20 02:11:00;124553227.836;97054533.689;-163.72638877389898;182.7198478422739;18.08256540854042;34.85803029657379;78.0900677624158;-51.48755238390564;
2022-06-20 02:11:30;124439192.549;96965675.118;-163.9453288299521;182.70052177265143;18.307115068166258;34.92954497815064;78.09688906150629;-51.857899637375375;
2022-06-20 02:12:00;124325264.887;96876900.469;-164.29992534188548;182.68140870651123;18.53198230589436;35.0001940971713;78.10358530819441;-52.27446524110987;
2022-06-20 02:12:30;124211447.951;96788212.093;-164.6382516226865;182.6625059067674;18.757166291028028;35.06999043440052;78.11015907449769;-52.68936657088296;
2022-06-20 02:13:00;124097744.447;96699612.1;-164.96362802204268;182.64381061776905;18.982666189086068;35.13894662497716;78.11661288759724;-53.10356542869558;
2022-06-20 02:13:30;123984156.962;96611102.527;-165.32522777500333;182.6253200648539;19.208481161668413;35.2070751568179;78.12294923041689;-53.53289482433076;
2022-06-20 02:14:00;123870688.81;96522685.93;-165.66183346326127;182.60703145389135;19.434610366321294;35.27438836924225;78.12917054221101;-53.95760639241749;
2022-06-20 02:14:30;123757342.613;96434364.349;-165.96620024590496;182.58894197081662;19.66105295640155;35.340898451808755;78.13527921915957;-54.375167728128865;
2022-06-20 02:15:00;123644121.279;96346140.072;-166.28952396811036;182.57104878115427;19.887808080940392;35.40661744335166;78.14127761496952;-54.80224826875237;

