Time;L1C;L2C;sTec;Azimuth;Elevation;Lat;Lon;vTec;sTec Trend;sTec-Trend;vTec Trend;vTec-Trend;
2022-06-19 03:52:00;0.0;0.25;;327.8383573665121;3.1726748537371767;54.947645114207766;64.04181357009082;;;;;;
2022-06-19 03:52:30;0.0;0.25;;327.873260956723;3.391481610374308;54.82094824099188;64.269668952325;;;;;;
2022-06-19 03:53:00;0.0;0.25;;327.90736428671863;3.6105144874396182;54.69514233316405;64.4929969178228;;;;;;
2022-06-19 03:53:30;0.0;0.25;;327.94066334159703;3.829772196022455;54.57025130644698;64.71187799586778;;;;;;
2022-06-19 03:54:00;0.0;0.25;;327.97315405210475;4.049253421517951;54.44629755595617;64.92639211248765;;;;;;
2022-06-19 03:54:30;0.0;0.25;;328.0048322940062;4.26895682319927;54.32330198495846;65.13661854813463;;;;;;
2022-06-19 03:55:00;0.0;0.25;;328.03569388744506;4.488881033783574;54.20128403498808;65.34263589808457;;;;;;
2022-06-19 03:55:30;0.0;0.25;;328.06573459629783;4.709024658991356;54.080261717219834;65.54452203545357;;;;;;
2022-06-19 03:56:00;0.0;0.25;;328.0949501275183;4.929386277099332;53.96025164499765;65.74235407673655;;;;;;
2022-06-19 03:56:30;0.0;0.25;;328.12333613047434;5.149964438486557;53.84126906741334;65.9362083497772;;;;;;
2022-06-19 03:57:00;0.0;0.25;;328.1508881962762;5.370757665173883;53.7233279038316;66.12616036408158;;;;;;
2022-06-19 03:57:30;0.0;0.25;;328.17760185709585;5.591764450356401;53.60644077925488;66.31228478339247;;;;;;
2022-06-19 03:58:00;0.0;0.25;;328.2034725854786;5.812983257928984;53.49061906042283;66.49465540044481;;;;;;
2022-06-19 03:58:30;0.0;0.25;;328.22849579364527;6.034412522004915;53.37587289254084;66.67334511382516;;;;;;
2022-06-19 03:59:00;128461250.29;99914340.164;-80.62549276085052;328.2526668327861;6.256050646427021;53.262211236534185;66.84842590686085;-19.370369760151917;;;;;
2022-06-19 03:59:30;128334358.786;99815646.866;-80.8459162314573;328.2759809923461;6.477896004271803;53.14964190672426;67.01996882846785;-19.4916890041625;;;;;
2022-06-19 04:00:00;128207531.009;99717003.075;-80.92929155836454;328.2984334993013;6.699946937346077;53.03817160882705;67.18804397588723;-19.582411966685733;;;;;
2022-06-19 04:00:30;128080769.175;99618410.59;-81.05253073840146;328.3200195174262;6.922201755676229;52.92780597817454;67.35272047924306;-19.685134395616885;;;;;
2022-06-19 04:01:00;127954077.163;99519872.421;-81.19921911571225;328.3407341465527;7.144658736989629;52.81854961806451;67.51406648785549;-19.795952667728464;;;;;
2022-06-19 04:01:30;127827457.698;99421390.7;-81.39879882718024;328.3605724218193;7.367316126188771;52.710406138144904;67.67214915824489;-19.922129635898745;;;;;
2022-06-19 04:02:00;127700914.692;99322968.454;-81.61453242203824;328.3795293129127;7.590172134817129;52.603378192745176;67.82703464376381;-20.054784401140946;;;;;
2022-06-19 04:02:30;127574450.807;99224607.723;-81.7750299444817;328.39759972329847;7.813224940517519;52.49746751906779;67.97878808579459;-20.17634624788741;;;;;
2022-06-19 04:03:00;127448069.611;99126311.338;-82.0113468163648;328.41477848944436;8.036472686482051;52.39267497516003;68.12747360645187;-20.319110018674852;;;;;
2022-06-19 04:03:30;127321774.588;99028081.951;-82.18799825849227;328.4310603800337;8.259913480894289;52.28900057758758;68.27315430273022;-20.44959547545484;;;;;
2022-06-19 04:04:00;127195568.972;98929922.112;-82.3862751964517;328.4464400951697;8.483545396362942;52.18644353873846;68.41589224203682;-20.587918989577847;;;;;
2022-06-19 04:04:30;127069455.978;98831834.297;-82.54859649292511;328.4609122655705;8.707366469347168;52.08500230368791;68.55574845905215;-20.719689842738607;;;;;
2022-06-19 04:05:00;126943439.134;98733821.293;-82.77579420430635;328.4744714517557;8.931374699573498;51.984674586561674;68.69278295385966;-20.870200436444705;;;;;
2022-06-19 04:05:30;126817521.17;98635885.185;-82.97797935390945;328.4871121432224;9.155568049444101;51.885457406338105;68.82705469128845;-21.016896314772232;;;;;
2022-06-19 04:06:00;126691705.847;98538028.949;-83.27422228283787;328.49882875761347;9.379944443436203;51.78734712203521;68.95862160141263;-21.189980335639678;;;;;
2022-06-19 04:06:30;126565996.657;98440255.264;-83.5777605256502;328.50961563987534;9.604501767492946;51.69033946723333;69.08754058115149;-21.367599841640672;-83.57718734281025;-0.0005731828399575534;-21.411054116065305;0.0434542744246329;
2022-06-19 04:07:00;126440397.079;98342566.815;-83.8396111413029;328.51946706140717;9.829237868404926;51.594429583888484;69.21386749691618;-21.537194961676924;-83.80146693952614;-0.0381442017767597;-21.56992085166828;0.032725889991354506;
2022-06-19 04:07:30;126314910.131;98244965.907;-83.96050536531841;328.5283772192007;10.054150553182813;51.49961205539652;69.33765718824908;-21.67298143547619;-84.02733587878927;0.06683051347086177;-21.73170411859134;0.058722683115153274;
2022-06-19 04:08:00;126189538.895;98147455.018;-84.1301219756757;328.5363402349705;10.279237588420749;51.405880938872535;69.45896347240209;-21.8236183487872;-84.25564528418217;0.12552330850645887;-21.896466737814027;0.07284838902682722;
2022-06-19 04:08:30;126064287.364;98050037.287;-84.42662549559988;328.5433501542755;10.504496699650277;51.31322979661441;69.57783914980276;-22.009654715283354;-84.49023388972404;0.06360839412415942;-22.06533007949023;0.05567536420687702;
2022-06-19 04:09:00;125939158.327;97952714.846;-84.76273220506997;328.5494009456307;10.729925570685019;51.221651726723806;69.69433601035558;-22.208707612230562;-84.727454032424;-0.03527817264595967;-22.23729970351799;0.0285920912874289;
2022-06-19 04:09:30;125814155.848;97855490.814;-85.04021566729726;328.55448649960994;10.955521842955381;51.13113939286237;69.80850484052922;-22.39506207013354;-84.9618602557237;-0.07835541157355408;-22.410892901069715;0.015830830936174323;
2022-06-19 04:10:00;125689283.129;97758367.701;-85.30493231208078;328.5586006279395;11.181283114833859;51.04168505312418;69.92039543117961;-22.580613632287864;-85.19733472668482;-0.10759758539596476;-22.587220397291453;0.006606765003589032;
2022-06-19 04:10:30;125564544.064;97661348.58;-85.66084070705885;328.5617370625826;11.40720694095025;50.95328058801004;70.03005658606108;-22.792962903776413;-85.43540598812811;-0.2254347189307424;-22.766639157098748;-0.026323746677665127;
2022-06-19 04:11:00;125439941.604;97564435.65;-85.88230632388445;328.56388945481456;11.633290831496947;50.865917527492904;70.13753613097789;-22.97212984379993;-85.66967325254963;-0.212633071334821;-22.947398173298687;-0.02473167050124303;
2022-06-19 04:11:30;125315479.453;97467631.848;-86.10090605675529;328.56505137428854;11.859532251524113;50.7795870771664;70.24288092353068;-23.152918891547486;-85.91183511755716;-0.18907093919813178;-23.132792255808297;-0.020126635739188714;
2022-06-19 04:12:00;125191160.944;97370939.791;-86.37448127104494;328.5652163080936;12.085928620224347;50.69428014347287;70.34613686341257;-23.350941967553283;-86.15299821494727;-0.22148305609766794;-23.320264164006968;-0.030677803546314664;
2022-06-19 04:12:30;125066989.807;97274362.353;-86.63945847053016;328.56437765980206;12.312477310207393;50.60998735800924;70.44734890321169;-23.5491470493584;-86.39812164218016;-0.2413368283500006;-23.511204778975806;-0.03794227038259379;
2022-06-19 04:13:00;124942969.348;97177902.104;-86.89271096249642;328.5625287485091;12.539175646763725;50.52669910091292;70.54656105967781;-23.746631164624375;-86.64390512438688;-0.24880583810954704;-23.704731294605438;-0.04189987001893769;
2022-06-19 04:13:30;124819102.954;97081561.672;-87.11938760076825;328.55966280786356;12.766020907117817;50.44440552333192;70.64381642541198;-23.93924955120756;-86.88953227619216;-0.2298553245760928;-23.900553831058673;-0.03869572014888689;
2022-06-19 04:14:00;124695394.606;96985344.168;-87.35388066232738;328.5557729850893;12.993010319670566;50.36309656898611;70.73915718094017;-24.136371828241266;-87.13559367373561;-0.2182869885917711;-24.098976152114236;-0.037395676127029986;
2022-06-19 04:14:30;124571847.778;96889252.305;-87.62198440935113;328.5508523399987;13.22014106323044;50.28276199482889;70.8326246071319;-24.345187011854343;-87.37961411389003;-0.24237029546110023;-24.299255311332583;-0.04593170052175921;
2022-06-19 04:15:00;124448465.931;96793288.713;-87.77857372015093;328.5448938439975;13.447410266233863;50.20339139082024;70.92425909792833;-24.525290543366204;-87.6261271274851;-0.15244659266582516;-24.5026833509999;-0.02260719236630493;
2022-06-19 04:15:30;124325252.695;96697456.329;-88.09018890465826;328.5378903790809;13.674815005954054;50.12497419882456;71.01410017334304;-24.75103464590293;-87.87415131963651;-0.21603758502175197;-24.708739141205797;-0.04229550469713317;
2022-06-19 04:16:00;124202211.608;96601757.802;-88.31582339671125;328.52983473682224;13.902352307698672;50.047499730647615;71.10218649270337;-24.95504138856138;-88.12552789517767;-0.19029550153358343;-24.91805192778578;-0.036989460775600946;
2022-06-19 04:16:30;124079345.836;96506195.584;-88.43098552617114;328.5207196173527;14.13001914399568;49.97095718522956;71.18855586809794;-25.129925562450456;-88.37208433455638;-0.05890119161476548;-25.128299737980928;-0.00162582446952797;
2022-06-19 04:17:00;123956659.495;96410772.98;-88.67876655087149;328.51053762833385;14.357812433767702;49.8953356650104;71.27324527800145;-25.344609287793137;-88.61714696569224;-0.06161958517924404;-25.34054912035645;-0.004060167436687578;
2022-06-19 04:17:30;123834156.619;96315493.067;-88.91716778778026;328.499281283922;14.58572904149439;49.8206241914882;71.35629088104545;-25.558909042106382;-88.86048129661246;-0.05668649116779534;-25.554615909140274;-0.004293132966108004;
2022-06-19 04:18:00;123711840.729;96220358.538;-89.03936474901033;328.48694300372586;14.813765776362944;49.74681171998837;71.43772802990833;-25.741880504673002;-89.10362455650436;0.06425980749402527;-25.77094281174799;0.02906230707498736;
2022-06-19 04:18:30;123589715.325;96125372.289;-89.45285420871834;328.47351511175555;15.04191939140625;49.67388715366518;71.51759128529696;-26.011417950743116;-89.33968960118548;-0.11316460753285185;-25.9874920827369;-0.023925868006216433;
2022-06-19 04:19:00;123467783.63;96030536.598;-89.62116811815508;328.4589898353659;15.270186582628982;49.60183935675698;71.59591442999526;-26.2120762355379;-89.57793456334365;-0.04323355481143665;-26.20694291847939;-0.005133317058511722;
