173;4.741666667;17070;235945.0055
174;4.75;17100;236054.9182
175;4.758333333;17130;236211.3255
176;4.766666667;17160;236415.6661
177;4.775;17190;236454.9361
178;4.783333333;17220;236735.3762
179;4.791666667;17250;236822.7202
180;4.8;17280;236989.3969
181;4.808333333;17310;237092.8055
182;4.816666667;17340;237339.4168
183;4.825;17370;237549.4634
184;4.825;17370;171106.9791
185;4.833333333;17400;237792.9725
186;4.833333333;17400;171628.2687
187;4.841666667;17430;237925.7275
188;4.841666667;17430;171984.6725
189;4.85;17460;238272.8072
190;4.85;17460;172512.2752
191;4.858333333;17490;238380.5576
192;4.858333333;17490;173057.0008
193;4.866666667;17520;238353.513
194;4.866666667;17520;173513.4082
195;4.875;17550;238552.4468
196;4.875;17550;173865.8014
197;4.883333333;17580;238727.4168
198;4.883333333;17580;174407.1729
199;4.891666667;17610;238742.6762
200;4.891666667;17610;174909.2454
201;4.9;17640;239030.9054
202;4.9;17640;175320.6542
203;4.908333333;17670;239213.9307
204;4.908333333;17670;175803.5429
205;4.916666667;17700;239456.1048
206;4.916666667;17700;176167.906
207;4.925;17730;239594.3138
208;4.925;17730;176704.9775
209;4.933333333;17760;239783.149
210;4.933333333;17760;177077.4519
211;4.941666667;17790;239825.3614
212;4.941666667;17790;177543.4441
213;4.95;17820;239847.8525
214;4.95;17820;178140.2512
215;4.958333333;17850;239927.4268
216;4.958333333;17850;178751.0088
217;4.966666667;17880;239953.849
218;4.966666667;17880;179175.1045
219;4.975;17910;239895.8043
220;4.975;17910;179736.2833
221;4.983333333;17940;239805.6012
222;4.983333333;17940;180364.099
223;4.991666667;17970;239851.2823
224;4.991666667;17970;180934.738
225;5;18000;239954.8391
226;5;18000;181497.8823
227;5.008333333;18030;240093.435
228;5.008333333;18030;182067.1193
229;5.016666667;18060;240124.1833
230;5.016666667;18060;182689.3103
231;5.025;18090;240141.9698
232;5.025;18090;183152.2568
233;5.033333333;18120;240369.0501
234;5.033333333;18120;183811.7754
235;5.041666667;18150;240618.6831
236;5.041666667;18150;184281.2571
237;5.05;18180;240870.691
238;5.05;18180;184874.5647
239;5.058333333;18210;241049.7507
240;5.058333333;18210;185303.918
241;5.066666667;18240;241148.5354
