Time;L1C;L2C;sTec;Azimuth;Elevation;Lat;Lon;vTec;sTec Trend;sTec-Trend;vTec Trend;vTec-Trend;
2022-06-19 11:55:30;127396965.474;99270429.67;;210.60666016390473;15.422714492531131;34.981820498180895;73.23255726279564;;;;;;
2022-06-19 11:56:00;127290325.218;99187333.694;-156.40519347020734;210.66864878965737;15.632476340401503;35.05625773874841;73.26692324232587;-46.169828698797915;;;;;
2022-06-19 11:56:30;127183814.342;99104338.455;-156.98346935286116;210.73112657139802;15.842389474468565;35.129771249860205;73.3009062686283;-46.59032209094204;;;;;
2022-06-19 11:57:00;127077434.666;99021445.521;-157.72731618203755;210.79409393001717;16.05245312673555;35.20237477345886;73.33451110952811;-47.0641369502899;;;;;
2022-06-19 11:57:30;126971188.643;98938656.722;-158.44746693426688;210.85755130724985;16.26266652637652;35.274081901565346;73.36774251611524;-47.53528732122955;;;;;
2022-06-19 11:58:00;126865077.814;98855973.326;-159.30016497098526;210.92149916585953;16.47302889966948;35.34490607390849;73.40060522062156;-48.05078429700286;;;;;
2022-06-19 11:58:30;126759103.882;98773396.539;-160.00413594134918;210.9859379898254;16.68353946992973;35.414860575821194;73.43310393440805;-48.52597342271509;;;;;
2022-06-19 11:59:00;126653268.927;98690927.951;-160.4878386235983;211.05086828453457;16.894197457443006;35.48395853639151;73.46524334605941;-48.93830255502322;;;;;
2022-06-19 11:59:30;126547575.195;98608569.523;-161.24140539834252;211.11629057697803;17.105002079398663;35.552212926857806;73.49702811958376;-49.436941425415306;;;;;
2022-06-19 12:00:00;126442024.389;98526322.489;-162.04864312291897;211.18220541595113;17.315952549822907;35.619636559236405;73.52846289271461;-49.95658913473017;;;;;
2022-06-19 12:00:30;126336618.264;98444188.09;-162.61544825861228;211.24861337225872;17.527048079511957;35.686242085171266;73.55955227531297;-50.4063512747515;;;;;
2022-06-19 12:01:00;126231359.573;98362168.585;-163.20634186719042;211.31551503892427;17.738287875965213;35.752041994994684;73.5903008478659;-50.86744328517998;;;;;
2022-06-19 12:01:30;126126249.313;98280264.757;-163.83554185719905;211.38291103140452;17.9496711433183;35.81704861698882;73.62071316007996;-51.34443525438271;;;;;
2022-06-19 12:02:00;126021289.664;98198478.302;-164.49676921996164;211.45080198780767;18.16119708227623;35.881274116837595;73.65079372956568;-51.83553806809027;;;;;
2022-06-19 12:02:30;125916482.344;98116810.473;-164.99082577268794;211.51918856911755;18.372864890046447;35.94473049725936;73.6805470406107;-52.277794489259854;;;;;
2022-06-19 12:03:00;125811829.227;98035262.845;-165.58440601878266;211.58807145942197;18.584673760271695;36.00742959781016;73.70997754303862;-52.755290282307094;;;;;
