Time;L1C;L2C;sTec;Azimuth;Elevation;Lat;Lon;vTec;sTec Trend;sTec-Trend;vTec Trend;vTec-Trend;
2022-06-19 00:28:30;129153439.029;100639097.756;-126.34324013666757;322.2325441011176;8.43701262012036;51.339741299119055;66.8657680986952;-31.54389978582489;;;;;
2022-06-19 00:29:00;129097782.871;100595729.391;-126.50549059167697;322.0709841090107;8.545608518155017;51.27091663407204;66.90427629097077;-31.651548407934666;;;;;
2022-06-19 00:29:30;129042625.53;100552749.554;-126.294519679799;321.9086997911828;8.653448613334152;51.202794222532575;66.94195183963447;-31.666023941519317;;;;;
2022-06-19 00:30:00;128987967.815;100510159.112;-126.26028865655883;321.7456932862509;8.76052820034218;51.135365079018015;66.9788064771445;-31.72489324780507;;;;;
2022-06-19 00:30:30;128933811.918;100467959.751;-126.35154136545039;321.58196680003124;8.866842588358244;51.06862028033003;67.01485170339998;-31.81551095848219;;;;;
2022-06-19 00:31:00;128880159.518;100426152.64;-126.24447102632517;321.41752260591124;8.972387101809497;51.00255096735458;67.05009878995054;-31.856348292526327;;;;;
2022-06-19 00:31:30;128827012.316;100384739.209;-126.18207634929183;321.2523630452062;9.077157081130133;50.93714834673263;67.08455878412336;-31.908512400596788;;;;;
2022-06-19 00:32:00;128774371.923;100343720.743;-126.23333243488511;321.08649052750224;9.181147883525988;50.872403692406415;67.11824251307021;-31.989533107332036;;;;;
2022-06-19 00:32:30;128722239.938;100303098.42;-126.24024504936341;320.9199075309831;9.284354883744635;50.808308347044786;67.15116058773586;-32.05944950090435;;;;;
2022-06-19 00:33:00;128670618.242;100262873.688;;320.75261660274185;9.386773474850774;50.74485372335233;67.18332340675005;;;;;;
2022-06-19 00:33:30;128619508.417;100223047.805;-126.05626049709599;320.5846203590764;9.488399069006617;50.682031305266015;67.2147411602447;-32.149076560962186;;;;;
2022-06-19 00:34:00;128568911.964;100183622.012;-126.09003877761185;320.41592148576865;9.589227098257151;50.61983264904377;67.24542383359783;-32.22595375002575;;;;;
2022-06-19 00:34:30;128518830.299;100144597.332;-126.07615320186875;320.2465227383471;9.689253015320112;50.55824938424868;67.27538121110595;-32.29067824022588;;;;;
2022-06-19 00:35:00;128469264.963;100105974.941;-125.95700847063603;320.0764269423319;9.788472294380403;50.49727321463276;67.30462287958662;-32.32836980114222;;;;;
2022-06-19 00:35:30;128420217.283;100067755.911;-125.820868992269;319.90563699346234;9.886880431888738;50.436895918924385;67.33315823191194;-32.361539315727555;;;;;
2022-06-19 00:36:00;128371689.026;100029941.68;-125.80979074761547;319.73415585790684;9.984472947364289;50.37710935152314;67.3609964704754;-32.426753567004994;;;;;
2022-06-19 00:36:30;128323681.503;99992533.237;-125.84809688085114;319.5619865724541;10.08124538420121;50.31790544310523;67.38814661059241;-32.5046497234778;;;;;
