 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
 0.000    0.000   0.0000 0.000
10.098  327.966   0.0000 0.000
10.324  327.979   0.0000 0.000
10.550  327.992   0.0000 0.000
10.777  328.003   0.0000 0.000
11.003  328.014   0.0000 0.001
11.230  328.024   0.0000 0.001
11.457  328.032   0.0000 0.002
