Time;L1C;L2C;sTec;Azimuth;Elevation;Lat;Lon;vTec;sTec Trend;sTec-Trend;vTec Trend;vTec-Trend;
2022-06-18 07:08:30;0.0;0.25;;344.54000134909876;3.0507555137107523;57.444887781070165;70.79593843148078;;;;;;
2022-06-18 07:09:00;0.0;0.25;;344.4111156132821;3.2279089173604087;57.29379663284798;70.83674600516218;;;;;;
2022-06-18 07:09:30;0.0;0.25;;344.28122232163435;3.404532025454654;57.14461821868785;70.8765573003809;;;;;;
2022-06-18 07:10:00;0.0;0.25;;344.15031864835964;3.5806181812520066;56.99733671260285;70.91539178808284;;;;;;
2022-06-18 07:10:30;0.0;0.25;;344.01840180626976;3.7561606825106266;56.85193591654569;70.95326838076018;;;;;;
2022-06-18 07:11:00;0.0;0.25;;343.8854690480864;3.93115278171804;56.708399281705475;70.9902054551537;;;;;;
2022-06-18 07:11:30;0.0;0.25;;343.7515176677619;4.105587686336516;56.56670992971004;71.02622087370382;;;;;;
2022-06-18 07:12:00;0.0;0.25;;343.61654500181777;4.279458559065088;56.42685067369065;71.06133200482263;;;;;;
2022-06-18 07:12:30;0.0;0.25;;343.48054843070196;4.452758518117854;56.288804039168454;71.09555574205612;;;;;;
2022-06-18 07:13:00;0.0;0.25;;343.34352538016356;4.625480637519433;56.15255228472323;71.1289085222012;;;;;;
2022-06-18 07:13:30;0.0;0.25;;343.2054733226457;4.797617947417607;56.01807742240742;71.16140634243945;;;;;;
2022-06-18 07:14:00;0.0;0.25;;343.066389778696;4.969163434413454;55.88536123787104;71.19306477654524;;;;;;
2022-06-18 07:14:30;0.0;100310671.115;;342.9262723183948;5.140110041909357;55.75438531016406;71.22389899022286;;;;;;
2022-06-18 07:15:00;128872190.457;100233957.524;-74.10425715315418;342.7851185628003;5.31045067047513;55.62513103118663;71.25392375562531;-17.558836578977825;;;;;
2022-06-18 07:15:30;128774016.885;100157600.334;-74.18083131191779;342.642926185411;5.480178178232791;55.49757962475842;71.28315346510237;-17.618262078608954;;;;;
2022-06-18 07:16:00;128676304.384;100081601.744;-74.23214121950535;342.49969291364556;5.6492853812598325;55.37171216528188;71.31160214422553;-17.6727952393076;;;;;
2022-06-18 07:16:30;128579057.313;100005965.22;-74.43555763142034;342.35541653033846;5.817765054011803;55.24750959597523;71.33928346413217;-17.764702308277542;;;;;
2022-06-18 07:17:00;128482279.057;99930693.197;-74.32746823347638;342.2100948752526;5.9856099297641085;55.12495274665504;71.3662107532307;-17.78331195346623;;;;;
2022-06-18 07:17:30;128385975.013;99855790.185;-74.64001585653511;342.06372584660784;6.152812701073671;55.00402235104874;71.39239700830537;-17.903654344447638;;;;;
2022-06-18 07:18:00;128290147.348;99781257.569;-74.6689264720447;341.91630740262525;6.319366020260337;54.88469906362074;71.41785490505711;-17.95711681859318;;;;;
2022-06-18 07:18:30;128194799.783;99707098.469;-74.94370790418729;341.7678375630871;6.485262499908828;54.76696347589815;71.44259680811473;-18.070823777858468;;;;;
2022-06-18 07:19:00;0.0;0.25;;341.61831441091135;6.650494713391009;54.65079613228326;71.46663478054919;;;;;;
2022-06-18 07:19:30;128005548.031;99559911.404;-95.43615247213641;341.46773609374173;6.81505519540919;54.53617754534327;71.48998059292123;-23.1367774040791;;;;;
2022-06-18 07:20:00;127911663.044;99486889.854;-95.68593013360429;341.3161008255513;6.978936442560591;54.4230882105688;71.51264573189081;-23.261496191574466;;;;;
2022-06-18 07:20:30;127818271.444;99414251.898;-95.5807057310269;341.1634068882602;7.142130913923073;54.31150862059496;71.53464140841565;-23.301065775265716;;;;;
2022-06-18 07:21:00;127725379.531;99342002.594;-95.49084833609321;341.0096526333673;7.3046310316626615;54.20141927888143;71.55597856556395;-23.34527212814638;;;;;
2022-06-18 07:21:30;127632988.908;99270143.264;-95.59268674603285;340.85483648359406;7.466429181663225;54.0928007128477;71.57666788596522;-23.4373451979219;;;;;
2022-06-18 07:22:00;127541104.935;99198677.904;-95.48095094748683;340.69895693454106;7.627517714178053;53.9856334864639;71.59671979892107;-23.478008233734627;;;;;
2022-06-18 07:22:30;127449730.409;99127608.902;-95.65389396968978;340.5420125563574;7.787888944504317;53.87989821229716;71.61614448719762;-23.58964652900759;;;;;
2022-06-18 07:23:00;127358869.117;99056939.11;-95.89247198511866;340.3840019954199;7.94753515368002;53.775575563016;71.6349518935181;-23.71867111245876;;;;;
2022-06-18 07:23:30;127268524.993;98986671.504;-96.00030090256129;340.2249239760244;8.10644858920414;53.67264628235607;71.65315172677501;-23.81648107162464;;;;;
2022-06-18 07:24:00;127178701.887;98916809.161;-96.17089981786332;340.06477730208684;8.264621465779975;53.571091195552654;71.67075346797786;-23.930912290963143;;;;;
2022-06-18 07:24:30;127089401.927;98847353.734;-96.3993200367215;339.90356085885384;8.422045966082038;53.47089121924515;71.6877663759539;-24.06084406029955;;;;;
2022-06-18 07:25:00;127000629.637;98778308.69;-96.56444936925469;339.7412736146224;8.578714241546558;53.37202737086157;71.70419949281519;-24.176060605769315;;;;;
2022-06-18 07:25:30;126912388.712;98709676.947;-96.76968892706793;339.5779146224677;8.73461841318622;53.27448077749025;71.72006164920761;-24.302357110185422;;;;;
2022-06-18 07:26:00;126824681.317;98641460.078;-96.75510339719673;339.41348302197855;8.889750572428685;53.17823268424882;71.73536146935363;-24.374318169952026;;;;;
2022-06-18 07:26:30;126737514.159;98573663.397;-96.74911292596227;339.2479780409998;9.044102781979937;53.083264462159256;71.75010737590178;-24.449120480944945;;;;;
2022-06-18 07:27:00;126650889.332;98506288.482;;339.08139899738006;9.197667076711703;52.98955761554037;71.76430759459359;;;;;;
2022-06-18 07:27:30;126564809.291;98439337.479;-96.96112439651398;338.91374530072585;9.350435464574206;52.89709378892839;71.77797015875946;-24.657612366858718;;;;;
2022-06-18 07:28:00;126479279.482;98372814.283;-96.93481829586963;338.74501645415876;9.502399927533252;52.8058547735376;71.79110291365227;-24.729276913982865;;;;;
2022-06-18 07:28:30;126394300.132;98306719.297;-97.08484113752894;338.5752120560775;9.653552422532949;52.71582251327342;71.80371352062845;-24.84659746329927;;;;;
2022-06-18 07:29:00;126309916.423;98241058.085;;338.4043318019214;9.80388488248331;52.626979110310096;71.81580946118542;;;;;;
