id;epoch;svs;Ispb;Vtec;Vtec2;Vtec3
1091;3810;G27;361191.67300242395;379490.9221652731;348422.0570974544;154784.51371321428
1093;3810;G32;330449.9312232888;347191.6948886454;318767.1627295736;141610.49585054695
1100;3840;G27;335303.8903769297;352291.5728012665;323449.51439986593;143690.60390213836
1102;3840;G32;368900.9027678492;387590.7288096128;355858.73378265684;158088.21495977315
1106;3870;G32;408589.1573577903;429289.7309163579;394143.8448204796;175096.1574069653
1110;3870;G27;357574.99795783474;375691.01355598995;344933.2464379674;153234.62945541277
1118;3900;G27;370804.41615448176;389590.680924905;357694.95011724165;158903.9436044768
1120;3900;G32;443804.1558968854;466288.8459805644;428113.8478653533;190187.13771383636
1127;3930;G27;356718.4165970209;374791.0347502143;344106.9487624834;152867.55142095187
1129;3930;G32;334637.6607447919;351591.58961679233;322806.8387340646;143405.0988992833
1136;3960;G27;349675.41717284755;367391.21203538915;337312.9484271262;149849.3554811307
1138;3960;G32;302468.2838370431;317792.3981605654;291774.7820297397;129619.28451510287
1145;3990;G27;376324.6049402605;395390.5420220004;363019.97745333536;161269.5566589233
1147;3990;G32;207197.4368682915;217694.7927227027;199872.1525855486;88792.06500441025
1154;4020;G27;354910.0787201693;372891.08007305267;342362.5430907179;152092.6091401098
1156;4020;G32;294949.4058002938;309892.587137527;284521.7273542199;126397.15630014981
1162;4050;G27;321408.2421935879;337691.92187535716;310045.1347127684;137735.78459827794
1164;4050;G32;268776.0962908997;282393.24508660875;259273.75232615144;115180.88724554781
1171;4080;G27;318267.44540701754;334392.001201767;307015.37805142207;136389.83246366697
1173;4080;G32;395930.7932835001;415990.0492937866;381933.00614418735;169671.56189689474
1180;4110;G27;327499.48545628047;344091.7690913164;315921.02739386604;140346.1164436592
1182;4110;G32;374611.4429277469;393590.58515548945;361367.38278641127;160535.40089388413
1189;4140;G27;330735.45810718875;347491.68757555715;319042.59506005363;141732.85509407305
1191;4140;G32;386127.6991118803;405690.29565789347;372476.49179876136;165470.55927790902
1198;4170;G27;337778.4582404762;354891.5110354226;325836.59607945476;144751.05133777682
1200;4170;G32;388316.73938241287;407990.24046009756;374588.14046382625;166408.6471661388
1206;4200;G27;358526.75411931553;376690.9890548559;345851.3540922269;153642.49354985263
1208;4200;G32;368805.7269035112;387490.73099896207;355766.92277781555;158047.42844397025
1214;4230;G27;313984.5403757335;329892.10903548956;302883.8913841118;134554.44305106907
1216;4230;G32;516137.66636170814;542287.0282242697;497890.07028968545;221184.8269722821
1223;4260;G27;369662.307909768;388390.7094322176;356593.2201112776;158414.50632648982
1225;4260;G32;442186.16939415276;464588.886552184;426553.06386124855;189493.7683126588
1231;4290;G27;339301.2688788709;356491.4726531524;327305.5690787182;145403.63422315152
1233;4290;G32;417345.31950359134;438489.5112427343;402590.4405068048;178848.50941570825
1239;4320;G27;386793.9287440182;406390.27884236776;373119.16746456275;165756.0642807641
1241;4320;G32;375848.72668224166;394890.5540863074;362560.9234551947;161065.62453573273
1247;4350;G27;345392.51178700646;362891.3194965915;333181.46141779394;148013.96591659146
1249;4350;G32;370994.76752860076;389790.6761736863;357878.57178490236;158985.51648414132
1256;4380;G27;368805.7269035112;387490.73099896207;355766.92277781555;158047.42844397025
1258;4380;G32;458937.087834722;482188.46583729185;442711.76822123426;196672.18065954538
1265;4410;G27;410873.37384721776;431689.6739017327;396347.3048324077;176075.03196293925
1267;4410;G32;340824.0795172655;358091.4342708821;328774.54207798163;146056.21710852615
1273;4440;G27;308940.2294934167;324592.235501567;298017.91770413687;132392.76196787186
1275;4440;G32;390315.4286333834;410090.1903860404;376516.16780325235;167265.16232664537
1281;4470;G27;322645.52630263957;338991.8911786952;311238.6757235737;138266.0083920678
1283;4470;G32;389744.37451102654;409490.20463969675;375965.3028002703;167020.44368765186
1289;4500;G27;329498.17435269407;346191.71864473925;317849.05439127027;141202.63145222448
1291;4500;G32;418392.2515294101;439589.48455225094;403600.35916590557;179297.16002595102
1297;4530;G27;325120.09381162905;341591.8290403312;313625.7570611406;139326.45567576497
1299;4530;G32;428576.0484492678;450289.2286857065;413424.11684665293;183661.30840426573
1306;4560;G27;337207.4037635623;354291.5249165588;325285.7307344508;144506.33254684205
1308;4560;G32;360049.5651122672;378290.9510451058;347320.3274335123;154295.07658716862
1315;4590;G27;355290.78182296426;373291.07094313524;342729.7867680612;152255.7550513801
1317;4590;G32;443613.80487732345;466088.8511043033;427930.22653971455;190105.56498611317
1324;4620;G27;331401.6877393266;348191.67076003144;319685.2707258551;142018.36009692814
1326;4620;G32;388697.44213065074;408390.23095766;374955.38379914756;166571.79292546777
1333;4650;G27;335589.41761538666;352591.56586069847;323724.94707236794;143812.96329760575
1335;4650;G32;406875.99534527666;427489.7740498469;392491.2501535554;174362.00164192612
1342;4680;G27;362524.13262125663;380890.8889067417;349707.4087710791;155355.52387086576
1344;4680;G32;454368.65556498105;477388.58061158244;438304.848881422;194714.43185148007
1351;4710;G27;386508.40186011826;406090.286155456;372843.73513408273;165633.70503723802
1353;4710;G32;345011.8090387686;362491.32899902907;332814.2180824726;147850.8201572625
1360;4740;G27;352340.3357013989;370191.1447732862;339883.6510903317;150991.37549255104
1362;4740;G32;313413.48625337664;329292.1232891459;302333.02638112975;134309.72441207556
1369;4770;G27;359668.8623640293;377890.9605475433;346953.08409819094;154131.93082783962
1371;4770;G32;370328.5375419059;389090.6926166919;357235.895777079;158700.0113293449
1378;4800;G27;361572.3757506618;379890.9126628355;348789.3004327757;154947.65947254328
1380;4800;G32;409826.441466842;430589.700219696;395337.3858312849;175626.3812007552
1387;4830;G27;367758.79452313547;386390.7573169254;354757.0037766928;157598.77768178616
1389;4830;G32;328736.7692107752;345391.73802213435;317114.5680626495;140876.34008550778
1395;4860;G27;363475.88913729443;381890.86477812775;350625.51676736056;155763.38811724694
1397;4860;G32;367473.26763923554;386090.76463001355;354481.57144621277;157476.41843826007
1403;4890;G27;345773.2145352444;363291.30999415397;333548.7047531153;148177.1116759205
1405;4890;G32;368710.5513937303;387390.7335608316;355675.1121149962;158006.64208010866
1411;4920;G27;349485.06544417155;367191.21641408774;337129.3264174436;149767.7824495249
1413;4920;G32;354339.02495236945;372291.09469922906;341811.6784297579;151847.8906530576
1420;4950;G27;352530.6870755179;370391.1400220674;340067.27275799244;151072.94837221556
1422;4950;G32;325976.67481788585;342491.80747358664;314452.05439460266;139693.53355828454
1429;4980;G27;375182.4966955468;394190.57052931306;361918.2474473713;160780.11938093632
1431;4980;G32;287620.87913766346;302192.77136326995;277452.2943463607;123256.60096486127
1438;5010;G27;349294.7140700526;366991.2211653066;336945.7047497829;149686.20956986042
1440;5010;G32;336255.6472475245;353291.54904517275;324367.62273816933;144098.46830046084
1447;5040;G27;379465.4020813878;398690.46306811064;366049.7344567036;162615.50894547554
1449;5040;G32;373183.80779913324;392090.62097589026;359990.22044996714;159923.60437237108
1456;5070;G27;341966.1874074222;359291.4053910494;329876.2717419237;146545.65423457185
1458;5070;G32;409731.265602504;430489.7024090453;395245.5748264436;175585.5946849523
1465;5100;G27;355576.3087068642;373591.063630047;343005.2190985413;152378.1142949062
1467;5100;G32;357384.6462291588;375491.0179346886;344749.62442828476;153153.05642380696
1474;5130;G27;356242.53833900206;374291.0468145213;343647.8947643427;152663.6192977613
1476;5130;G32;332734.1473581593;349591.6375015;320970.62239947973;142589.3702545796
1483;5160;G27;383843.48333156685;403290.35341755894;370273.03247087717;164491.68502581766
1485;5160;G32;376039.0780563606;395090.54933508864;362744.54512285534;161147.1974153972
1492;5190;G27;348342.9575540148;365991.24529392045;336027.59675350145;149278.3453234792
1494;5190;G32;311509.9728667441;327292.1711738536;300496.810046545;133493.9957673719
1501;5220;G27;332829.3232224973;349691.63531215076;321062.4334043211;142630.1567703825
1503;5220;G32;400594.4010630221;420889.93195762654;386431.736146819;171670.09706882166
1510;5250;G27;368425.02415527334;387090.7405013997;355399.67944249423;157884.28268464128
1512;5250;G32;386508.40186011826;406090.286155456;372843.73513408273;165633.70503723802
1519;5280;G27;342917.94427801704;360291.3816349556;330794.3800802271;146953.51863289432
1521;5280;G32;289714.74425297196;304392.7190998635;279472.1326906281;124153.90264117072
1528;5310;G27;347296.02517363906;364891.27161188377;335017.67775237875;148829.69456129515
1530;5310;G32;347962.25480577693;365591.25479635806;335660.35341818014;149115.19956415024
1537;5340;G27;320075.78328386915;336291.9558789287;308759.7837231876;137164.77474450905
1539;5340;G32;401260.63069515995;421589.91514210077;387074.4118126204;171955.60207167675
1546;5370;G27;364237.29463377025;382690.8457732527;351360.00343800324;156089.67963590493
1548;5370;G32;377466.71283041727;396590.5131421677;364121.7071172775;161758.99378496897
1555;5400;G27;362524.13262125663;380890.8889067417;349707.4087710791;155355.52387086576
1557;5400;G32;345773.2145352444;363291.30999415397;333548.7047531153;148177.1116759205
1564;5430;G27;335303.8907314867;352291.57317378663;323449.5147418879;143690.60405407965
1566;5430;G32;352816.21395941783;370691.13270897925;340342.7050884725;151195.30761574165
1573;5460;G27;341204.7822655034;358491.4247684446;329141.785413303;146219.36286785518
1575;5460;G32;411158.9007311177;431989.6665886445;396622.7371628877;176197.39120646534
1582;5490;G27;350912.7005727852;368691.18059368694;338506.48875388765;150379.57897103796
1584;5490;G32;354053.4980684695;371991.1020123173;341536.2460992778;151725.5314095315
1591;5520;G27;326547.7289402427;343091.7932199304;315002.9193975847;139938.25219727805
1593;5520;G32;349580.24095395254;367291.21385221835;337221.13708026294;149808.56881338652
1599;5550;G27;360335.09199616715;378590.9437320176;347595.75976399233;154417.4358306947
1601;5550;G32;372327.22679287643;391190.64254263474;359163.9231165051;159556.52648985147
1608;5580;G27;364617.9970274512;383090.83589829504;351727.2464313026;156252.82524329264
1610;5580;G32;322455.1745739636;338791.89555739384;311055.05371389113;138184.435360462
1616;5610;G27;401926.86068185477;422289.8986990951;387717.08782044373;172241.10722647313
1618;5610;G32;326928.4316884806;343491.78371749277;315370.162732906;140101.39795660702
1624;5640;G27;333590.7287189731;350491.61630727566;321796.92007496377;142956.4482890405
1626;5640;G32;347771.90343165793;365391.2595475768;335476.7317505194;149033.62668448573
1632;5670;G27;358050.87621585367;376191.001491683;345392.30043610814;153438.56157860337
1634;5670;G32;326642.90445002366;343191.79065806087;315094.730060404;139979.03856113963
1641;5700;G27;352911.3898237558;370791.13051962986;340434.51609331375;151236.09413154452
1643;5700;G32;318648.1481552555;334791.9916993295;307382.62138674344;136552.97822299597
1650;5730;G27;395550.09053526225;415590.0587962241;381565.76280886604;169508.41613756577
1652;5730;G32;413443.11651143123;434389.60882897914;398826.19649077195;177176.26545855674
1659;5760;G27;363475.88913729443;381890.86477812775;350625.51676736056;155763.38811724694
1661;5760;G32;359668.8623640293;377890.9605475433;346953.08409819094;154131.93082783962
1668;5790;G27;359954.3896024862;378190.9536069752;347228.51677069295;154254.290223307
1670;5790;G32;328546.41783665627;345191.7427733531;316930.94639498886;140794.7672058433
1677;5820;G27;365379.402523927;383890.81689342;352461.7331019453;156579.1167619506
1679;5820;G32;364808.3487561271;383290.8315195964;351910.8684409853;156334.3982748984
1686;5850;G27;354910.0790747263;372891.0804455728;342362.54343273985;152092.6092920511
1688;5850;G32;401736.50930773583;422089.9034503139;387533.4661527831;172159.53434680865
1694;5880;G27;344060.0525227308;361491.353127643;331896.11008619115;147442.9559108813
1696;5880;G32;411063.72522133676;431889.66915051395;396530.9265000684;176156.60484260376
1702;5910;G27;381844.7937260393;401190.4031190959;368345.0047894291;163635.1697133698
1704;5910;G32;323026.2290508775;339391.8816762577;311605.9190588951;138429.1541513968
1710;5940;G27;343774.52528427384;361191.3600682111;331620.6774136892;147320.59651541393
1712;5940;G32;344631.10629053065;362091.33850146655;332446.97474715125;147687.6743979335
1718;5970;G27;379084.69933314994;398290.4725705482;365682.4911213823;162452.36318614657
1720;5970;G32;338920.56577607593;356091.4817830698;326938.3254013749;145240.4883118812
1726;6000;G27;358717.1058479915;376890.98467615724;346034.9761019095;153724.06658145844
1728;6000;G32;307131.89197112207;322692.2811969255;296273.51237439335;131617.8198389711
1734;6030;G27;327785.0123401804;344391.76177822816;316196.4597243461;140468.4756871853
1736;6030;G32;381178.5640939014;400490.4199346216;367702.3291236277;163349.6647105147
1742;6060;G27;361667.55161499983;379990.91047348623;348881.11143761704;154988.44598834618
1744;6060;G32;322169.6480446207;338491.9032430022;310779.62172543304;138062.07626887722
1750;6090;G27;346724.9710512822;364291.28586554003;334466.8127493967;148584.97592230167
1752;6090;G32;383843.48297700984;403290.3530450388;370273.03212885524;164491.68487387637
1758;6120;G27;333305.2014805162;350191.62324784376;321521.48740246176;142834.0888935731
1760;6120;G32;458080.5068284652;481288.48740403634;441885.4708877722;196305.1027770258
1766;6150;G27;333590.7283644161;350491.61593475554;321796.91973294184;142956.44813709919
1768;6150;G32;340633.72814314655;357891.4390221009;328590.920410321;145974.64422886167
1774;6180;G27;372612.75367677637;391490.6352295466;359439.3554469851;159678.88573337757
1776;6180;G32;305418.72960405145;320892.32395789435;294620.91736544727;130883.66392199062
1782;6210;G27;348533.3089281338;366191.24054270174;336211.21842116216;149359.91820314372
1784;6210;G32;354719.7277006074;372691.08519679157;342178.9217650792;152011.0364123866
1790;6240;G27;396977.7256638759;417090.0229758233;382942.9251453101;170120.21265907882
1792;6240;G32;390410.60449772136;410190.1881966911;376607.97880809364;167305.94884244824
1798;6270;G27;366902.21351687866;385490.7788836699;353930.70644323074;157231.6997992666
1800;6270;G32;333590.7283644161;350491.61593475554;321796.91973294184;142956.44813709919
1806;6300;G27;341204.7819109464;358491.4243959245;329141.785071281;146219.36271591386
1808;6300;G32;449705.0477854591;472488.6979477425;433806.1188787903;192715.89667955315
1814;6330;G27;355957.0111005451;373991.0537550894;343372.4620918407;152541.25990229388
1816;6330;G32;438759.84536912554;460988.972819162;423247.8745274003;188025.45678258047
1822;6360;G27;384795.23949304764;404290.3289164249;371191.14012513665;164899.54912025755
1824;6360;G32;463886.2228527009;487388.3415605637;447485.93089636794;198793.0752269397
1830;6390;G27;373945.21329560905;392890.60197101516;360724.7071206098;160249.89589102904
1832;6390;G32;410111.96835074195;430889.69290660776;395612.818161765;175748.74044428128
1838;6420;G27;362333.7812471377;380690.89365796046;349523.78710341844;155273.95099120127
1840;6420;G32;362143.4298730187;380490.89840917924;349340.1654357577;155192.37811153676
1846;6450;G27;362333.7812471377;380690.89365796046;349523.78710341844;155273.95099120127
1848;6450;G32;387650.510104832;407290.2576481434;373945.4651400468;166123.142315225
1854;6480;G27;388507.0907565318;408190.2357088788;374771.7621314869;166490.2200458033
1856;6480;G32;381368.9154680204;400690.4151834029;367885.9507912884;163431.23759017923
1862;6510;G27;324168.33729559125;340591.8531689451;312707.64906485914;138918.59142938378
1864;6510;G32;365855.2807819459;384390.80482911307;352920.78710008605;156783.0488851412
1870;6540;G27;339206.0930145329;356391.4748425017;327213.7580738769;145362.8477073486
1872;6540;G32;369567.1320454301;388290.7116215669;356501.4091064363;158373.71981068695
1878;6570;G27;340348.2012592466;357591.4463351891;328315.48807984096;145852.28498533557
1880;6570;G32;437712.91298874974;459888.99913712527;422237.9555262775;187576.80602039635
1886;6600;G27;396025.9691478381;416090.04710443725;382024.8171490287;169712.34841269764
1888;6600;G32;371660.99716073857;390490.65935816045;358521.2474507037;159271.02148699638
1894;6630;G27;363856.5918855323;382290.8552756902;350992.7601026819;155926.53387657594
1896;6630;G32;418201.90015529114;439389.4893034697;403416.7374982449;179215.58714628653
1902;6660;G27;375182.4966955468;394190.57052931306;361918.2474473713;160780.11938093632
1904;6660;G32;375182.4970501038;394190.5709018331;361918.2477893933;160780.11953287764
1910;6690;G27;410492.6710989799;431289.68340417027;395980.06149708637;175911.88620361028
1912;6690;G32;367663.61865879747;386290.75950627465;354665.1927718515;157557.99116598326
1918;6720;G27;379560.5779457258;398790.4608787613;366141.5454615449;162656.29546127844
1920;6720;G32;415727.3330008587;436789.5518143539;401029.65650270006;178155.14001453068
1926;6750;G27;362048.25436323776;380390.9009710487;349248.3547729384;155151.59174767518
1928;6750;G32;321217.8911740259;337491.926999096;309861.51338712964;137654.21187055472
1934;6780;G27;374040.38880539004;392990.59940914577;360816.51778342924;160290.68225489065
1936;6780;G32;354148.6732236935;372091.0990779277;341628.05642007524;151766.3176214518
1942;6810;G27;357479.8220934968;375591.01574533933;344841.4354331261;153193.84293960987
1944;6810;G32;396882.5497995379;416990.02516517264;382851.11414046877;170079.42614327592
1950;6840;G27;379655.7534555068;398890.4583168919;366233.3561243643;162697.08182514005
1952;6840;G32;408113.2790997714;428789.7429806649;393684.7908223389;174892.22528377472
1958;6870;G27;340728.90400748455;357991.4368327516;328682.7314151623;146015.43074466457
1960;6870;G32;381464.09133235837;400790.4129940535;367977.7617961297;163472.0241059821
1966;6900;G27;346724.9710512822;364291.28586554003;334466.8127493967;148584.97592230167
1968;6900;G32;360906.146118524;379190.9294783613;348146.62476697436;154662.1544696882
1974;6930;G27;366140.8080204028;384690.7978885449;353196.219772588;156905.4082806086
1976;6930;G32;365950.45664628386;384490.8026397637;353012.59810492734;156823.8354009441
