id;epoch;svs;Ispb;Vtec;Vtec2;Vtec3
1277;4440;G32;406590.46846137673;427189.7813629351;392215.8178230754;174239.64239840003
1285;4470;G27;330925.80983586475;347691.68319685856;319226.21706973633;141814.42812567885
1286;4470;G32;360810.970608743;379090.9320402307;348054.814104155;154621.3681058266
1294;4500;G27;343393.8228905929;360791.3699431687;331253.43442038976;147157.45090802622
1295;4500;G32;349485.06544417155;367191.21641408774;337129.3264174436;149767.7824495249
1303;4530;G27;361191.67335698096;379490.9225377932;348422.05743947637;154784.5138651556
1304;4530;G32;386889.1042537992;406490.27628049836;373210.9781273822;165796.85064462572
1312;4560;G27;300755.1218245295;315992.4412940544;290122.1873628156;128885.12875006371
1313;4560;G32;237939.1786474266;249994.0199993304;229527.04695342938;101966.08286707758
1321;4590;G27;310748.5673702683;326492.1901787287;299762.3233759023;133167.70424871394
1322;4590;G32;412110.6572471555;432989.64246003056;397540.8451591691;176605.25545284653
1330;4620;G27;322645.52594808256;338991.89080617507;311238.6753815518;138266.00824012648
1331;4620;G32;307893.29711304087;323492.2618195303;297007.9987030141;131944.11120568778
1339;4650;G27;341871.0118976413;359191.4079529189;329784.4610791044;146504.86787071027
1340;4650;G32;287049.8250153066;301592.7856169262;276901.4293433787;123011.88232586777
1348;4680;G27;328546.41783665627;345191.7427733531;316930.94639498886;140794.7672058433
1349;4680;G32;389078.1448788887;408790.22145522246;375322.62713446893;166734.93868479677
1356;4710;G27;319790.2560454122;335991.9628194968;308484.35105068557;137042.41534904166
1357;4710;G32;486442.8569629488;511087.77462967875;469245.09492292744;208459.45987179887
1365;4740;G27;309606.45912555454;325292.2186860413;298660.59336993826;132678.26697072695
1366;4740;G32;408113.2790997714;428789.7429806649;393684.7908223389;174892.22528377472
1374;4770;G27;348914.0113218147;366591.23066774406;336578.46141446155;149523.0638105314
1375;4770;G32;454559.0069391;477588.57586036366;438488.4705490827;194796.00473114455
1382;4800;G27;352911.38946919877;370791.13014710974;340434.5157512918;151236.09397960323
1383;4800;G32;413347.94100165024;434289.6113908485;398734.3858279526;177135.47909469513
1390;4830;G27;370518.8889160248;389290.6878654731;357419.51744473964;158781.5842090094
1391;4830;G32;482635.8298351267;507087.87002657424;465572.6619117359;206828.00243045023
1398;4860;G27;356052.18696488306;374091.05156574;343464.273096682;152582.04641809678
1399;4860;G32;393836.9285227486;413790.1019297131;379913.1681419419;168774.26037252657
1407;4890;G27;342346.89015566016;359691.3958886119;330243.5150772451;146708.79999390084
1408;4890;G32;389173.3207432267;408890.2192658732;375414.4381393102;166775.72520059967
1416;4920;G27;333590.7283644161;350491.61593475554;321796.91973294184;142956.44813709919
1417;4920;G32;375943.9025465796;394990.5518969581;362652.734460036;161106.4110515356
1424;4950;G27;315031.4724015523;330992.08234500623;303893.8100432126;135003.09366131184
1425;4950;G32;449609.8719211211;472388.7001370918;433714.307873949;192675.11016375024
1432;4980;G27;282957.2713581415;297292.88869943;272953.56434372906;121258.06579293434
1433;4980;G32;455225.23657123785;478288.55904483795;439131.14621488407;195081.50973399964
1440;5010;G27;328165.71544297534;344791.7526483108;316563.7034016894;140631.6215984556
1441;5010;G32;371280.2944125007;390090.66886059806;358154.0041153824;159107.87572766742
1449;5040;G27;339586.7957627708;356791.4653400642;327581.0014091983;145525.9934666776
1450;5040;G32;380607.50997154455;399890.4341882779;367151.46412064566;163104.9460715212
1458;5070;G27;331782.39048756455;348591.6612575939;320052.51406117645;142181.50585625714
1459;5070;G32;347200.84966385807;364791.27417375316;334925.8670895594;148788.90819743354
1467;5100;G27;346153.9169289253;363691.30011919636;333915.9477464147;148340.25728330816
1468;5100;G32;343869.70114861184;361291.3578788618;331712.4884185305;147361.38303121683
1476;5130;G27;374421.091199071;393390.5895341881;361183.7607767286;160453.82786227835
1477;5130;G32;327309.13408216153;343891.77384253516;315737.4057262054;140264.54356399472
1485;5160;G27;352721.03844963684;370591.13527084864;340250.8944256531;151154.52125188004
1486;5160;G32;373088.63228935224;391990.62353775965;359898.4097871478;159882.81800850946
1494;5190;G27;351864.45744338003;369691.1568375931;339424.59709219105;150787.44336936047
1495;5190;G32;250216.84032803585;262893.7114968594;241370.6426364222;107227.53276976045
1503;5220;G27;333781.0797385351;350691.6111835368;321980.54140060255;143038.0210167637
1504;5220;G32;363666.2405114134;382090.860026909;350809.1384350212;155844.96099691145
1512;5250;G27;334352.133860892;351291.5969298805;322531.4064035846;143282.7396557572
1513;5250;G32;458270.85784802714;481488.48228029744;442069.09221341094;196386.67550474897
1521;5280;G27;327499.48545628047;344091.7690913164;315921.02739386604;140346.1164436592
1522;5280;G32;403640.0226943684;424089.85556560615;389369.6824873678;172975.26299151228
1530;5310;G27;346249.09279326326;363791.297929847;334007.758751256;148381.04379911107
1531;5310;G32;332543.79633859737;349391.642625239;320787.00107384106;142507.79752685642
1539;5340;G27;339015.74164041394;356191.47959372046;327030.13640621625;145281.2748276841
1540;5340;G32;400975.10381126;421289.922455189;386798.9794821404;171833.24282815066
1548;5370;G27;325500.7965598669;341991.8195378936;313993.0003964619;139489.60143509394
1549;5370;G32;390696.1313816213;410490.1808836029;376883.41113857366;167428.30808597433
1557;5400;G27;354148.6735782505;372091.09945044783;341628.0567620972;151766.31777339312
1558;5400;G32;308273.9998612788;323892.25231709273;297375.2420383354;132107.25696501677
1566;5430;G27;339110.9175047519;356291.47740437114;327121.9474110575;145322.061343487
1567;5430;G32;329688.525726813;346391.7138935204;318032.6760589309;141284.20433188896
1575;5460;G27;355195.60595862626;373191.07313248457;342637.97576321993;152214.96853557718
1576;5460;G32;328260.89095275634;344891.75008644135;316655.5140645088;140672.4079623172
1584;5490;G27;309130.5808675356;324792.23075034824;298201.5393717975;132474.33484753635
1585;5490;G32;291332.7304011476;306092.67815572384;281032.916352711;124847.27189040699
1593;5520;G27;314365.24276941444;330292.09916053194;303251.1343774112;134717.58865845675
1594;5520;G32;322835.87767675857;339191.8864274765;311422.29739123443;138347.5812717323
1602;5550;G27;336445.99862164346;353491.5442939539;324551.24440583;144180.04118012535
1603;5550;G32;351864.45744338003;369691.1568375931;339424.59709219105;150787.44336936047
1611;5580;G27;279435.7714687763;293592.9771557573;269556.5640050395;119748.9677470531
1612;5580;G32;416488.73849733453;437589.5328094789;401764.14317334275;178481.43153318868
1620;5610;G27;285051.13611889305;299492.83606350346;274973.4023459746;122155.36731730252
1621;5610;G32;392504.4689039159;412390.13518824446;378627.8164683172;168203.2502148751
1629;5640;G27;315221.82413022825;331192.0779663075;304077.4320528952;135084.66669291764
1630;5640;G32;264112.4881568207;277493.36205024866;254775.02198149782;113182.35192167958
1638;5670;G27;331116.1612099837;347891.6784456397;319409.838737397;141896.00100534337
1639;5670;G32;343869.70079405484;361291.35750634165;331712.48807650857;147361.3828792755
1647;5700;G27;323692.4586830154;340091.864860732;312248.5947246965;138714.6591542519
1648;5700;G32;329688.52608137;346391.71426604054;318032.6764009529;141284.20448383028
1656;5730;G27;330069.22847505094;346791.7043910829;318399.9193942523;141447.350091218
1657;5730;G32;386413.22599578026;405990.2883448053;372751.9241292414;165592.91852143512
1665;5760;G27;345106.9849031065;362591.3268096797;332906.0290873139;147891.60667306537
1666;5760;G32;283052.4472224795;297392.88651008066;273045.3753485704;121298.85230873726
1674;5790;G27;323692.4586830154;340091.864860732;312248.5947246965;138714.6591542519
1675;5790;G32;325310.444831191;341791.8239165923;313809.3783867793;139408.02840348816
1683;5820;G27;320742.012916007;336991.939063403;309402.45938898897;137450.27974736414
1684;5820;G32;349294.7140700526;366991.2211653066;336945.7047497829;149686.20956986042
1692;5850;G27;328831.9447205562;345491.73546026496;317206.3787254689;140917.1264493694
1693;5850;G32;410397.4955891989;431189.6859660397;395888.25083426695;175871.09983974867
1701;5880;G27;343679.34941993584;361091.36225756037;331528.86640884785;147279.809999611
1702;5880;G32;434001.0620798226;455989.0927171915;418657.3338619492;185986.13524679194
1710;5910;G27;345202.1604128875;362691.3242478103;332997.8397501333;147932.39303692698
1711;5910;G32;383177.25299031497;402590.3694880444;369630.35612103186;164206.17971907996
1719;5940;G27;300755.1218245295;315992.4412940544;290122.1873628156;128885.12875006371
1720;5940;G32;305323.55373971345;320792.3261472437;294529.1063606059;130842.87740618772
1728;5970;G27;336921.8768796624;353991.532229647;325010.2984039707;144383.97330331596
1729;5970;G32;391362.36101375916;411190.16406807717;377526.08680437505;167713.81308882943
1737;6000;G27;348818.83581203374;366491.2332296135;336486.65075164224;149482.27744666982
1738;6000;G32;350817.5250630043;368591.18315555644;338414.67809106834;150338.79260717638
1746;6030;G27;335399.0662412677;352391.57061191724;323541.3254047073;143731.39041794126
1747;6030;G32;347010.4979351821;364591.27855245187;334742.2450798768;148707.33516582777
1755;6060;G27;334447.3097252299;351391.5947405312;322623.2174084258;143323.52617156008
1756;6060;G32;312747.2562666818;328592.1397321515;301690.3503733065;134024.2192572792
1764;6090;G27;381083.3885841205;400390.4224964911;367610.5184608084;163308.87834665313
1765;6090;G32;343488.9984003739;360891.3673812993;331345.2450832091;147198.23727188783
1773;6120;G27;337397.75549223827;354491.5205378601;325469.3527441334;144587.90557844783
1774;6120;G32;352816.21431397484;370691.13308149937;340342.70543049445;151195.30776768294
1782;6150;G27;369186.42929719214;387890.72112400446;356134.16577111493;158210.57405135795
1783;6150;G32;339491.6202529898;356691.4679019336;327489.19074637885;145485.207102816
1791;6180;G27;345582.86316112545;363091.3147453728;333365.08308545465;148095.53879625598
1792;6180;G32;293807.29791013704;308692.6160173597;283419.99769027776;125907.71917410413
1800;6210;G27;355290.78146840725;373291.0705706151;342729.7864260393;152255.7548994388
1801;6210;G32;303895.9189656568;319292.3623401646;293151.94436618383;130231.08103661594
1809;6240;G27;364522.8218722272;382990.8388326846;351635.4361105052;156212.03903137232
1810;6240;G32;370709.2402901438;389490.6831142543;357603.13911240036;158863.15708867394
1818;6270;G27;353006.56533353677;370891.1279577604;340526.3267561332;151276.88049540613
1819;6270;G32;341204.7822655034;358491.4247684446;329141.785413303;146219.36286785518
1827;6300;G27;343108.29529757897;360491.3765112167;330978.0014058658;147035.09136061752
1828;6300;G32;391838.23962633504;411690.1523762903;377985.1411445377;167917.74536396132
1836;6330;G27;342442.06601999816;359791.3936992626;330335.3260820864;146749.58650970375
1837;6330;G32;346724.9710512822;364291.28586554003;334466.8127493967;148584.97592230167
1845;6360;G27;336065.2958734056;353091.5537963915;324184.0010705087;144016.89542079635
1846;6360;G32;383748.30711267184;403190.3552343881;370181.2211240139;164450.89835807346
1854;6390;G27;353006.56533353677;370891.1279577604;340526.3267561332;151276.88049540613
1855;6390;G32;401450.9820692789;421789.910390882;387258.03348028107;172037.17495134124
1862;6420;G27;362809.6598597136;381190.8819661736;349982.8414435811;155477.88326633317
1863;6420;G32;345678.0386709064;363191.3121835033;333456.89374827396;148136.32516011756
1870;6450;G27;324168.33729559125;340591.8531689451;312707.64906485914;138918.59142938378
1871;6450;G32;349294.7140700526;366991.2211653066;336945.7047497829;149686.20956986042
1878;6480;G27;313984.5403757335;329892.10903548956;302883.8913841118;134554.44305106907
1879;6480;G32;286098.0681447118;300592.80937302;275983.3210050753;122604.01792754528
1886;6510;G27;346058.7414191443;363591.3026810658;333824.1370835953;148299.47091944655
1887;6510;G32;372993.4564250143;391890.625727109;359806.5987823065;159842.03149270656
1894;6540;G27;343679.34977449285;361091.3626300805;331528.8667508698;147279.81015155232
1895;6540;G32;346915.32277995814;364491.2814868414;334650.43475907936;148666.54895390745
1902;6570;G27;351103.0519469042;368891.1758424682;338690.11042154836;150461.15185070247
1903;6570;G32;445326.96653528005;467888.80759829417;429582.8208646167;190839.72059921102
1910;6600;G27;320646.837051669;336891.9412527523;309310.6483841476;137409.49323156124
1911;6600;G32;386508.40186011826;406090.286155456;372843.73513408273;165633.70503723802
1918;6630;G27;321598.5939222638;337891.9174966585;310228.756722451;137817.3576298837
1919;6630;G32;351674.1060692611;369491.16158881196;339240.9754245304;150705.87048969598
1926;6660;G27;376705.30768849846;395790.5325195629;363387.22078865673;161432.7024182523
1927;6660;G32;287811.2305117824;302392.7666120512;277635.9160140214;123338.17384452575
1934;6690;G27;354053.4977139125;371991.10163979715;341536.2457572559;151725.53125759022
1935;6690;G32;302944.16244961903;318292.3864687786;292233.8363699024;129823.21679023479
1942;6720;G27;311605.1483765251;327392.16861198423;300588.62070936436;133534.7821312335
1943;6720;G32;352149.98432727996;369991.14952450496;339700.02942267107;150909.80261288656
1950;6750;G27;352530.6870755179;370391.1400220674;340067.27275799244;151072.94837221556
1951;6750;G32;266016.0015434533;279493.3141655409;256611.23831608266;113998.08056638326
1958;6780;G27;322645.52630263957;338991.8911786952;311238.6757235737;138266.0083920678
1959;6780;G32;424102.79168930784;445589.34089812764;409109.00816966;181744.34596006203
1966;6810;G27;348628.48443791474;366291.2379808323;336303.0290839815;149400.7045670053
1967;6810;G32;420581.2921544996;441889.4297269751;405712.0081729924;180235.2480661221
1974;6840;G27;375848.72668224166;394890.5540863074;362560.9234551947;161065.62453573273
1975;6840;G32;361477.2002408809;379790.915224705;348697.4897699564;154906.8731086817
1982;6870;G27;341775.8363878603;359091.4105147883;329692.65041628503;146464.08150684866
1983;6870;G32;387460.15837615606;407090.26202684204;373761.84313036414;166041.5692836192
1990;6900;G27;370138.18652234395;388890.69774043077;357052.27445144026;158618.43860162175
1991;6900;G32;349294.7144246096;366991.22153782664;336945.70509180485;149686.20972180172
1998;6930;G27;317791.56679444166;333892.0128935539;306556.32371125947;136185.9001885351
1999;6930;G32;410492.6710989799;431289.68340417027;395980.06149708637;175911.88620361028
2006;6960;G27;370709.2402901438;389490.6831142543;357603.13911240036;158863.15708867394
2007;6960;G32;362809.65950515657;381190.88159365347;349982.84110155917;155477.88311439185
2014;6990;G27;355766.6597264261;373791.0585063081;343188.84042418;152459.68702262937
2015;6990;G32;316363.931665828;332392.0487139547;305179.1613748154;135574.10366702202
2022;7020;G27;337207.40411811933;354291.52528907894;325285.73107647273;144506.33269878334
2023;7020;G32;337968.80961459514;355091.50628420385;326020.2177471154;144832.62421744133
2030;7050;G27;317220.5130266418;333292.0275197303;306005.45905029937;135941.1817014829
2031;7050;G32;408969.8604605852;429689.72178644047;394511.0884978229;175259.30331823562
2038;7080;G27;344821.4576646496;362291.3337502478;332630.5964148119;147769.24727759798
2039;7080;G32;364998.70013024606;383490.8267683776;352094.4901086459;156415.9711545629
2046;7110;G27;376419.78080459853;395490.53983265115;363111.7884581767;161310.3431747262
2047;7110;G32;401736.50930773583;422089.9034503139;387533.4661527831;172159.53434680865
2054;7140;G27;356052.18696488306;374091.05156574;343464.273096682;152582.04641809678
2055;7140;G32;370138.18616778695;388890.69736791064;357052.27410941833;158618.43844968043
2062;7170;G27;361286.8488667619;379590.9199759237;348513.8681022957;154825.3002290172
2063;7170;G32;372232.05092853843;391090.64473198407;359072.11211166374;159515.73997404857
2070;7200;G27;360525.4437248431;378790.93935331894;347779.381773675;154499.0088623005
2071;7200;G32;315507.3510141282;331492.07065321936;304352.8643833753;135207.02593644374
2078;7230;G27;361286.8488667619;379590.9199759237;348513.8681022957;154825.3002290172
2079;7230;G32;349580.24130850955;367291.2142247385;337221.1374222849;149808.5689653278
2086;7260;G27;363571.0650016324;381990.86258877843;350717.3277722018;155804.17463304984
2087;7260;G32;336445.99862164346;353491.5442939539;324551.24440583;144180.04118012535
2094;7290;G27;379941.28033940675;399190.4510038037;366508.7884548443;162819.44106866614
2095;7290;G32;353672.79532023164;371591.1115147548;341169.0027639565;151562.38565020254
