id;epoch;svs;Ispb;Vtec;Vtec2;Vtec3
365;1230;G27;364617.9970274512;383090.83589829504;351727.2464313026;156252.82524329264
374;1260;G27;386793.9287440182;406390.27884236776;373119.16746456275;165756.0642807641
383;1290;G27;343013.12014235504;360391.3794456063;330886.19108506845;146994.30514869723
391;1320;G27;319409.55329717434;335591.97232193436;308117.10771536425;136879.26958971267
399;1350;G27;289048.51391172013;303692.735170349;278829.45634078287;123868.39733443303
407;1380;G27;370138.18616778695;388890.69736791064;357052.27410941833;158618.43844968043
415;1410;G27;357289.4707193778;375391.02049655805;344657.8137654654;153112.27005994535
423;1440;G27;293141.0679234422;307992.6324603654;282777.3216824545;125622.21401930776
431;1470;G27;330925.80948130775;347691.68282433844;319226.21672771435;141814.42797373756
439;1500;G27;340348.2012592466;357591.4463351891;328315.48807984096;145852.28498533557
447;1530;G27;368900.9027678492;387590.7288096128;355858.73378265684;158088.21495977315
455;1560;G27;298185.37845120206;313292.5056217678;287643.2950204075;127783.89495056366
463;1590;G27;305323.55373971345;320792.3261472437;294529.1063606059;130842.87740618772
472;1620;G27;357670.17346761574;375791.0109941205;345025.05710078677;153275.41581927435
481;1650;G27;283528.3254804984;297892.87444577366;273504.4293467111;121502.78443192784
489;1680;G27;320742.01256145;336991.9386908829;309402.459046967;137450.27959542285
497;1710;G27;297423.97330928326;312492.524999163;286908.8086917867;127457.60358384698
505;1740;G27;331211.3363652077;347991.6755112502;319501.6490581944;141936.78721726366
513;1770;G27;332258.26910014043;349091.649565807;320511.56840133906;142385.43813138903
521;1800;G27;302373.10832726216;317692.40072243486;291682.9713669204;129578.49815124129
529;1830;G27;286098.0681447118;300592.80937302;275983.3210050753;122604.01792754528
537;1860;G27;376895.6590626174;395990.52776834415;363570.8424563174;161514.27529791679
545;1890;G27;307798.1212487029;323392.26400887966;296916.1876981728;131903.32468988487
553;1920;G27;211956.22015759442;222694.6728246732;204462.69325099964;90831.38654019876
561;1950;G27;370138.18616778695;388890.69736791064;357052.27410941833;158618.43844968043
569;1980;G27;333305.2014805162;350191.62324784376;321521.48740246176;142834.0888935731
577;2010;G27;288096.75739568233;302692.75929896295;277911.34834450146;123460.53308805184
585;2040;G27;354243.8490880315;372191.09688857844;341719.8674249166;151807.10413725473
592;2070;G27;345297.3359226685;362791.32168594084;333089.65041295264;147973.1794007886
601;2100;G27;302182.75695314317;317492.4054736536;291499.3496992597;129496.92527157678
610;2130;G27;290476.1493948908;305192.69972246833;280206.61901924893;124480.1940078874
619;2160;G27;287620.87913766346;302192.77136326995;277452.2943463607;123256.60096486127
628;2190;G27;395930.7932835001;415990.0492937866;381933.00614418735;169671.56189689474
637;2220;G27;330735.45846174576;347491.6879480773;319042.5954020756;141732.85524601434
646;2250;G27;272297.5961802649;286093.1566302814;262670.752664841;116689.98529142905
655;2280;G27;312842.43213101977;328692.13754280214;301782.1613781477;134065.00577308208
664;2310;G27;326547.7285856857;343091.79284741025;315002.9190555627;139938.25204533673
672;2340;G27;354814.9032103884;372791.0826349221;342270.7324278986;152051.8227762482
680;2370;G27;309987.1622283494;325692.2095561239;299027.8370472815;132841.41288199724
688;2400;G27;338825.39026629494;355991.48434493924;326846.51473855553;145199.7019480196
696;2430;G27;257545.3669906662;270593.5272711165;248440.07564428137;110368.08810504901
704;2460;G27;284860.78474477405;299292.8408147222;274789.78067831387;122073.794437638
712;2490;G27;314555.5941435334;330492.0944093131;303434.7560450719;134799.16153812126
720;2520;G27;319790.2563999692;335991.96319201693;308484.3513927075;137042.41550098296
728;2550;G27;340253.0257494656;357491.44889705855;328223.67741702154;145811.49862147396
736;2580;G27;291713.43279482855;306492.66828076623;281400.1593460104;125010.41749779468
745;2610;G27;322645.52630263957;338991.8911786952;311238.6757235737;138266.0083920678
754;2640;G27;313984.5403757335;329892.10903548956;302883.8913841118;134554.44305106907
763;2670;G27;329498.1747072511;346191.71901725937;317849.05473329226;141202.6316041658
772;2700;G27;290952.0276529097;305692.68765816133;280665.6730173896;124684.126131078
781;2730;G27;349675.41681829054;367391.211662869;337312.9480851043;149849.35532918942
789;2760;G27;348818.83581203374;366491.2332296135;336486.65075164224;149482.27744666982
796;2790;G27;343774.52528427384;361191.3600682111;331620.6774136892;147320.59651541393
805;2820;G27;334161.782486773;351091.6016810993;322347.78473592387;143201.1667760927
812;2850;G27;319695.0805356313;335891.96538136626;308392.54038786626;137001.62898518008
820;2880;G27;278959.8932107574;293092.9892200643;269097.5100068988;119545.03562386252
828;2910;G27;264302.8395309397;277693.35729902994;254958.64364915853;113263.9248013441
836;2940;G27;316078.40513648506;332092.05639956304;304903.7293863573;135451.74457543722
843;2970;G27;355576.3083523072;373591.0632575269;343005.2187565193;152378.11414296489
850;3000;G27;272392.7716900459;286193.154068412;262762.5633276604;116730.77165529065
857;3030;G27;262494.5020086451;275793.40299438837;253214.23831941502;112488.98267244332
864;3060;G27;321027.53979990695;337291.9317503148;309677.891719469;137572.63899089023
871;3090;G27;309320.9322416546;324992.2259991295;298385.16103945824;132555.90772720086
878;3120;G27;334637.6607447919;351591.58961679233;322806.8387340646;143405.0988992833
886;3150;G27;340538.55227880855;357791.4412114502;328499.1094054796;145933.85771305877
892;3180;G32;435999.75097623613;458089.04227061424;420585.3608593534;186842.6502553572
895;3180;G27;333210.02597073524;350091.6258097132;321429.67673964245;142793.3025297115
903;3210;G27;376800.48355283646;395890.5303302136;363479.0317934981;161473.4889340552
911;3240;G27;286573.94675728766;301092.79768123315;276442.37534523796;122807.95020267717
919;3270;G27;303800.74345587584;319192.36490203405;293060.13370336447;130190.29467275436
925;3300;G32;338539.863382395;355691.4916580274;326571.0824080755;145077.3427044935
928;3300;G27;348723.65994769573;366391.23541896284;336394.8397468009;149441.49093086692
934;3330;G32;181214.47837845932;190395.4455480455;174807.7988831189;77657.36867753143
937;3330;G27;297804.67605752114;312892.51549672545;287276.05202710803;127620.74934317596
943;3360;G32;273249.3526963027;287093.1325016675;263588.8606611225;117097.84953781024
946;3360;G27;362809.65950515657;381190.88159365347;349982.84110155917;155477.88311439185
952;3390;G32;294759.05442617484;309692.59188874584;284338.1056865592;126315.58342048532
955;3390;G27;298185.3788057591;313292.5059942879;287643.2953624294;127783.89510250496
962;3420;G32;287716.0546474444;302292.76880140044;277544.1050091801;123297.38732872285
965;3420;G27;346249.09279326326;363791.297929847;334007.758751256;148381.04379911107
970;3450;G32;314365.24276941444;330292.09916053194;303251.1343774112;134717.58865845675
974;3450;G27;299422.6622056968;314592.4745525858;288836.8356891909;128314.11859241224
979;3480;G32;327785.0123401804;344391.76177822816;316196.4597243461;140468.4756871853
982;3480;G27;288001.58188590134;302592.76186083234;277819.53768168204;123419.74672419023
987;3510;G32;215572.89591129762;226494.58217899656;207951.50459453053;92381.2711018829
990;3510;G27;333019.67459661624;349891.630560932;321246.05507198174;142711.729650047
995;3540;G32;286954.6495055256;301492.78817879566;276809.61868055933;122971.09596200616
998;3540;G27;332638.97184837837;349491.64006336953;320878.8117366604;142548.58389071803
1003;3570;G32;261733.09651216926;274993.4219992634;252479.7516487723;112162.69115378534
1006;3570;G27;274772.1633346973;288693.0941193972;265057.83366038586;117750.43242318489
1012;3600;G32;426958.0623010922;448589.2696298462;411863.33318457013;182967.93915502948
1015;3600;G27;354148.6735782505;372091.09945044783;341628.0567620972;151766.31777339312
1021;3630;G32;451703.73668187263;474588.6475011653;435734.14587619447;193572.41168811842
1024;3630;G27;318172.2698972366;334292.0037636365;306923.56738860277;136349.0460998054
1030;3660;G32;261828.27237650723;275093.4198099141;252571.56265361363;112203.47766958823
1033;3660;G27;352245.16019161796;370091.14733515563;339791.8404275124;150950.58912868946
1039;3690;G32;287716.0546474444;302292.76880140044;277544.1050091801;123297.38732872285
1042;3690;G27;287620.87913766346;302192.77136326995;277452.2943463607;123256.60096486127
1048;3720;G32;215001.84178894074;225894.59643265285;207400.6395915485;92136.5524628894
1051;3720;G27;303991.09447543777;319392.35977829515;293243.7550290032;130271.86740047755
1057;3750;G32;246029.1108065328;258493.81676871245;237330.96663193125;105432.92972102413
1060;3750;G27;288001.58188590134;302592.76186083234;277819.53768168204;123419.74672419023
1066;3780;G32;448753.2909148643;471488.7217038363;432888.01054048695;192308.03228123067
1069;3780;G27;320170.95879365015;336391.9533170593;308851.59438600694;137205.56110837066
1074;3810;G32;370899.59166426276;389690.67836303555;357786.760780061;158944.72996833842
1078;3810;G27;314555.5941435334;330492.0944093131;303434.7560450719;134799.16153812126
1083;3840;G32;372517.57781243837;391390.63741889584;359347.5444421438;159638.09921757467
1087;3840;G27;322455.17492852063;338791.89592991397;311055.05405591306;138184.43551240332
1092;3870;G32;421057.1704125185;442389.4176626681;406171.06217113306;180439.18018931267
1096;3870;G27;345392.51178700646;362891.3194965915;333181.46141779394;148013.96591659146
1101;3900;G32;389173.3207432267;408890.2192658732;375414.4381393102;166775.72520059967
1105;3900;G27;293426.59516189917;308292.6255197973;283052.75435495644;125744.57341477516
1110;3930;G32;341585.48501374136;358891.41526600707;329509.0287486244;146382.50862718417
1113;3930;G27;351769.28193359904;369591.1593994626;339332.7864293717;150746.65700549886
1118;3960;G32;327023.6071982616;343591.7811556234;315461.97339572536;140142.18432046863
1121;3960;G27;312652.08075690083;328492.1422940209;301598.53971048706;133983.4328934176
1127;3990;G32;478543.2761779616;502787.97310907795;461624.79691208625;205074.1858975168
1130;3990;G27;324739.3910633911;341191.8385427687;313258.51372581924;139163.30991643597
1136;4020;G32;353292.0925719937;371191.1210171924;340801.7594286351;151399.23989087355
1139;4020;G27;334256.958351111;351191.59949174995;322439.59574076516;143241.9532918956
1144;4050;G32;313413.48589881964;329292.12291662575;302333.0260391078;134309.72426013427
1147;4050;G27;269061.6231747996;282693.2377735205;259549.18465663146;115303.24648907389
1152;4080;G32;433905.88621548464;455889.0949065408;418565.5228571079;185945.34873098906
1155;4080;G27;313603.83762749564;329492.1185379271;302516.64804879046;134391.29729174008
1160;4110;G32;341014.4308913845;358291.4295196634;328958.16374564235;146137.78998819066
1164;4110;G27;298470.905689659;313592.4986811997;287918.7276929095;127906.25434603106
1169;4140;G32;376514.9563143795;395590.5372707817;363203.5991209961;161351.12953858782
1173;4140;G27;347867.07929599594;365491.25735822745;335568.5427553608;149074.41320028863
1178;4170;G32;396216.32016740006;416290.04198069836;382208.4384746674;169793.92114042083
1182;4170;G27;309891.9863640115;325592.2117454732;298936.02604244027;132800.62636619437
1187;4200;G32;395930.7932835001;415990.0492937866;381933.00614418735;169671.56189689474
1190;4200;G27;317315.6888909798;333392.025330381;306097.2700551407;135981.96821728582
1195;4230;G32;475021.7762885964;499088.0615654053;458227.7965733967;203565.0878516356
1198;4230;G27;330449.9312232888;347191.6948886454;318767.1627295736;141610.49585054695
1203;4260;G32;357099.11934525886;375191.0252477768;344474.19209780474;153030.69718028087
1206;4260;G27;306656.0137131032;322192.2932612325;295814.4583762527;131413.88771578053
1211;4290;G32;421437.8731607564;442789.4081602306;406538.30550645443;180602.32594864166
1215;4290;G27;305799.4323522894;321292.31445545686;294988.16070076864;131046.80968131963
1220;4320;G32;301897.23006924323;317192.4127867418;291223.91736877966;129374.56602805069
1224;4320;G27;290000.2711368719;304692.71178677527;279747.5650211082;124276.2618846968
1229;4350;G32;345011.8090387686;362491.32899902907;332814.2180824726;147850.8201572625
1233;4350;G27;312652.08075690083;328492.1422940209;301598.53971048706;133983.4328934176
1238;4380;G32;417059.7926196914;438189.51855582255;402315.0081763248;178726.15017218216
1242;4380;G27;305038.0272103705;320492.333832852;294253.6743721479;130720.51831460293
1247;4410;G32;349770.5926826285;367491.20947351964;337404.7590899456;149890.1418449923
1251;4410;G27;301516.52732100536;316792.4222891794;290856.67403345834;129211.42026872172
1256;4440;G32;375753.55081790366;394790.55627565674;362469.11245035334;161024.83801992983
1260;4440;G27;325786.32308920985;342291.8118522853;314268.43238491996;139611.96052667874
1265;4470;G32;387269.8073565941;406890.2671505809;373578.2218047254;165959.996555896
1269;4470;G27;301231.0000825484;316492.42922974745;290581.24136095634;129089.06087325432
1274;4500;G32;328165.71544297534;344791.7526483108;316563.7034016894;140631.6215984556
1278;4500;G27;336255.6472475245;353291.54904517275;324367.62273816933;144098.46830046084
1283;4530;G32;346344.26830304426;363891.2953679776;334099.56941407535;148421.83016297265
1287;4530;G27;287525.70362788247;302092.77392513934;277360.48368354136;123215.81460099966
1292;4560;G32;347391.201037977;364991.2694225344;335109.48875722004;148870.48107709803
1296;4560;G27;290856.85178857174;305592.6898475107;280573.8620125483;124643.33961527511
1301;4590;G32;302182.75695314317;317492.4054736536;291499.3496992597;129496.92527157678
1305;4590;G27;301516.52696644835;316792.4219166593;290856.67369143636;129211.42011678041
1310;4620;G32;331211.3367197647;347991.67588377034;319501.64940021635;141936.78736920495
1314;4620;G27;272202.4203159269;285993.15881963074;262578.94165999966;116649.19877562614
1319;4650;G32;305228.3785844895;320692.32908163324;294437.2960398086;130802.09119426744
1323;4650;G27;295234.9326841937;310192.57982443884;284797.1596846999;126519.51554367591
1328;4680;G32;290095.4462920959;304792.70885238575;279839.3753419056;124317.0480966171
1332;4680;G27;311414.7970024061;327192.17336320295;300404.99904170365;133453.209251569
1337;4710;G32;333590.7283644161;350491.61593475554;321796.91973294184;142956.44813709919
1341;4710;G27;299708.18944415374;314892.4676120177;289112.2683616929;128436.47798787964
1346;4740;G32;357860.5248417347;375991.0062429017;345208.6787684474;153356.98869893886
1350;4740;G27;332258.26910014043;349091.649565807;320511.56840133906;142385.43813138903
1355;4770;G32;278008.1363401626;292093.0129761581;268179.4016685954;119137.17122554003
1359;4770;G27;263351.0830149019;276693.3814276439;254040.5356528771;112856.06055496291
1364;4800;G32;425911.1299207164;447489.2959478094;410853.41418344737;182519.2883928454
1368;4800;G27;331401.6880938836;348191.67113255156;319685.271067877;142018.36024886946
1373;4830;G32;363666.2408659704;382090.8603994291;350809.13877704315;155844.96114885274
1377;4830;G27;300279.2432119536;315492.45298584126;289663.13302265294;128681.19647493183
1382;4860;G32;330545.1067330698;347291.6923267759;318858.973392393;141651.28221440857
1386;4860;G27;280102.00110091415;294292.9603402316;270199.2396708409;120034.47274990821
1391;4890;G32;342727.5929038981;360091.38638617436;330610.75841256644;146871.94575322984
1395;4890;G27;324929.74243751005;341391.8337915499;313442.1353934799;139244.88279610046
1400;4920;G32;294092.824794037;308992.60870427155;283695.43002075783;126030.07841763023
1404;4920;G27;320266.13465798815;336491.95112771;308943.4053908483;137246.34762417356
1409;4950;G32;288096.75739568233;302692.75929896295;277911.34834450146;123460.53308805184
1413;4950;G27;306180.13510052726;321692.30495301925;295355.40403608995;131209.9554406486
1418;4980;G32;373469.3350375902;392390.61403532216;360265.65312246914;160045.96376783846
1422;4980;G27;291237.5545368096;305992.6803450731;280941.1053478696;124806.48537460409
1427;5010;G32;292379.66278152337;307192.6518377605;282042.8353538337;125295.92265259106
1431;5010;G27;291142.3790270287;305892.6829069426;280849.2946850503;124765.69901074251
1436;5040;G32;311414.7970024061;327192.17336320295;300404.99904170365;133453.209251569
1440;5040;G27;276770.85258566786;290793.0440453401;266985.86099981196;118606.94758369145
1445;5070;G32;366045.63215606485;384590.80007789424;353104.4087677467;156864.6217648057
1449;5070;G27;291047.2031626907;305792.68509629194;280757.48368020897;124724.91249493959
1454;5100;G32;409160.21148014715;429889.71666270157;394694.7098234616;175340.87604595878
1458;5100;G27;297899.85156730213;312992.512934856;287367.86268992745;127661.53570703756
1463;5130;G32;448658.1150505263;471388.7238931856;432796.1995356456;192267.24576542777
1467;5130;G27;313223.1348792577;329092.12804036465;302149.4047134691;134228.15153241108
1472;5160;G32;398310.1849281516;418489.98934477184;384228.2764769129;170691.222664789
1476;5160;G27;329878.87710093195;346591.70914230164;318216.2977265916;141365.77721155348
1481;5190;G32;401641.33344339783;421989.9056396632;387441.6551479417;172118.74783100572
1485;5190;G27;317125.3375168608;333192.0300815997;305913.64838748;135900.3953376213
1490;5220;G32;286383.5953831687;300892.802432452;276258.7536775773;122726.37732301268
1494;5220;G27;315602.5265239092;331592.0680913499;304444.67504619464;135247.81230030535
1499;5250;G32;316173.58064626605;332192.0538376936;304995.54004917666;135492.53093929883
1503;5250;G27;320551.6615418881;336791.9438146218;309218.8377213283;137368.70686769966
1508;5280;G32;336541.17413142446;353591.54173208453;324643.05506864935;144220.82754398693
1512;5280;G27;315412.1751497902;331392.0728425686;304261.0533785339;135166.23942064084
1517;5310;G32;267633.98840074294;281193.27396644145;258172.02266220935;114691.45011950213
1521;5310;G27;303134.513823738;318492.38171755977;292417.4580375631;129904.78966989927
1525;5340;G32;296377.04092890746;311392.5513171262;285898.88969066396;127008.95282166288
1529;5340;G27;322169.6480446207;338491.9032430022;310779.62172543304;138062.07626887722
1533;5370;G32;281148.9334812899;295392.9340222683;271209.1586719636;120483.12351209228
1537;5370;G27;310938.9187443872;326692.18542750995;299945.94504356297;133249.27712837842
1541;5400;G32;374230.740179509;393190.59465792694;361000.1394510899;160372.25513455513
1545;5400;G27;304466.97308801365;319892.3480865083;293702.80936916586;130475.79967560944
1549;5430;G32;401260.63069515995;421589.91514210077;387074.4118126204;171955.60207167675
1553;5430;G27;333019.67459661624;349891.630560932;321246.05507198174;142711.729650047
1558;5460;G32;319885.4319097502;336091.9606301475;308576.1620555269;137083.20186484457
1562;5460;G27;326642.90445002366;343191.79065806087;315094.730060404;139979.03856113963
1567;5490;G32;293616.9465360181;308492.62076857855;283236.3760226171;125826.14629443965
1571;5490;G27;326262.2017017858;342791.8001604985;314727.4867250827;139815.89280181064
1576;5520;G32;251930.00234054946;264693.66836337035;243023.23730334634;107961.68853479961
1580;5520;G27;362428.95675691863;380790.891096091;349615.5977662378;155314.73735506285
1585;5550;G32;347296.02517363906;364891.27161188377;335017.67775237875;148829.69456129515
1589;5550;G27;327499.48545628047;344091.7690913164;315921.02739386604;140346.1164436592
1594;5580;G32;397453.6042764518;417590.01128403645;383401.9794854728;170324.14493421072
1598;5580;G27;349770.5926826285;367491.20947351964;337404.7590899456;149890.1418449923
1603;5610;G32;345202.1604128875;362691.3242478103;332997.8397501333;147932.39303692698
1607;5610;G27;290476.1493948908;305192.69972246833;280206.61901924893;124480.1940078874
1612;5640;G32;316744.6344140659;332792.0392115172;305546.4047101367;135737.24942635102
1616;5640;G27;304181.4458495567;319592.3550270764;293427.37669666385;130353.44028014204
1621;5670;G32;358907.4572221105;377090.9799249385;346218.5977695702;153805.63946112295
1625;5670;G27;304466.97308801365;319892.3480865083;293702.80936916586;130475.79967560944
1629;5700;G32;301516.52696644835;316792.4219166593;290856.67369143636;129211.42011678041
1633;5700;G27;325786.32344376686;342291.8122248054;314268.43272694194;139611.96067862003
1637;5730;G32;253262.46160482516;266093.6347323189;244308.5886349491;108532.6985405098
1641;5730;G27;313984.5400211765;329892.10866296943;302883.89104208985;134554.44289912775
1645;5760;G32;283147.62237770343;297492.8835756911;273137.1856693678;121339.63852065754
1649;5760;G27;310558.2159961493;326292.19492994744;299578.7017082416;133086.13136904943
1653;5790;G32;337017.0523894433;354091.52966777753;325102.1090667901;144424.7596671775
1657;5790;G27;312556.90524711984;328392.14485589036;301506.7290476677;133942.646529556
1661;5820;G32;301231.0000825484;316492.42922974745;290581.24136095634;129089.06087325432
1665;5820;G27;326547.7289402427;343091.7932199304;315002.9193975847;139938.25219727805
1669;5850;G32;360430.2678605051;378690.9415426682;347687.5707688336;154458.22234649758
1673;5850;G27;356623.24108723993;374691.03731208376;344015.138099664;152826.76505709026
1677;5880;G32;254119.04261108197;266993.6131655744;245134.88596841117;108899.77642302938
1681;5880;G27;263636.60989880183;276993.37411455566;254315.9679833571;112978.419798489
1685;5910;G32;305704.2564879514;321192.3166448062;294896.3496959273;131006.02316551672
1689;5910;G27;300755.1218245295;315992.4412940544;290122.1873628156;128885.12875006371
1693;5940;G32;242126.90816892966;254393.9147274773;233566.72295792034;103760.6859158139
1697;5940;G27;338254.3364984951;355391.4989711156;326295.65007759543;144954.9834609674
1701;5970;G32;328831.9450751132;345491.7358327851;317206.3790674908;140917.1266013107
1705;5970;G27;333876.25560287305;350791.60899418744;322072.3524054438;143078.8075325666
1709;6000;G32;290000.2711368719;304692.71178677527;279747.5650211082;124276.2618846968
1713;6000;G27;339015.74164041394;356191.47959372046;327030.13640621625;145281.2748276841
1717;6030;G32;346724.9710512822;364291.28586554003;334466.8127493967;148584.97592230167
1721;6030;G27;322550.3504383016;338891.8933680446;311146.8647187325;138225.22187626493
1725;6060;G32;372232.05092853843;391090.64473198407;359072.11211166374;159515.73997404857
1729;6060;G27;324358.6883151532;340791.84804520616;312891.27039049787;139000.16415710698
1733;6090;G32;367187.7404007786;385790.77157058165;354206.13877371076;157354.05904279268
1737;6090;G27;284194.55475807923;298592.8572577278;274147.10467049055;121788.28928284162
1741;6120;G32;347676.727921877;365291.2621094463;335384.9210877001;148992.84032062415
1745;6120;G27;329974.05296526995;346691.7069529524;318308.10873143293;141406.56372735638
1749;6150;G32;336160.4713831865;353191.551234522;324275.811733328;144057.68178465794
1753;6150;G27;331687.21497778356;348491.66381946334;319960.703398357;142140.71949239552
1757;6180;G32;358336.4030997536;376490.9941785948;345667.73276658816;153560.92082212947
1761;6180;G27;315412.1751497902;331392.0728425686;304261.0533785339;135166.23942064084
1765;6210;G32;334447.3093706729;351391.59436801105;322623.2170664039;143323.5260196188
1769;6210;G27;301802.0542049053;317092.4149760912;291132.10636393836;129333.7795122478
1773;6240;G32;332448.62047425937;349291.64481458825;320695.1900689997;142467.01101105352
1777;6240;G27;336636.34964120545;353691.5391702151;324734.8657314688;144261.61390784854
1781;6270;G32;341204.7819109464;358491.4243959245;329141.785071281;146219.36271591386
1785;6270;G27;299137.1353217969;314292.48186567397;288561.4033587109;128191.75934888615
1789;6300;G32;386889.1046083562;406490.2766530185;373210.9784694041;165796.850796567
1793;6300;G27;274581.8123151354;288493.0992431361;264874.2123347472;117668.8596954617
1797;6330;G32;348342.9575540148;365991.24529392045;336027.59675350145;149278.3453234792
1801;6330;G27;303515.2162174189;318892.37184260215;292784.7010308625;130067.93527728698
1805;6360;G32;394027.27954231057;413990.0968059742;380096.7894675806;168855.8331002498
1809;6360;G27;317601.2154203227;333692.0176447727;306372.7020435988;136104.3273088706
1813;6390;G32;377752.2400688742;396890.50620159967;364397.13978977944;161881.3531804364
1817;6390;G27;309035.4053577546;324692.2333122177;298109.7287089781;132433.54848367473
1821;6420;G32;316744.6344140659;332792.0392115172;305546.4047101367;135737.24942635102
1825;6420;G27;326928.4316884806;343491.78371749277;315370.162732906;140101.39795660702
1829;6450;G32;312747.2562666818;328592.1397321515;301690.3503733065;134024.2192572792
1833;6450;G27;359668.8623640293;377890.9605475433;346953.08409819094;154131.93082783962
1837;6480;G32;277246.7311982438;291293.0323535533;267444.9153399747;118810.87985882336
1841;6480;G27;321503.4180579258;337791.9196860078;310136.94571760966;137776.5711140808
1845;6510;G32;294473.5275422749;309392.599201834;284062.6733560792;126193.22417695924
1849;6510;G27;348533.3089281338;366191.24054270174;336211.21842116216;149359.91820314372
1853;6540;G32;340919.2553816035;358191.43208153284;328866.353082823;146097.00362432908
1857;6540;G27;352435.5112111799;370291.14221141674;339975.46175315115;151032.16185641265
1861;6570;G32;363095.1867436135;381490.8746530854;350258.2737740611;155600.24250985926
1865;6570;G27;339015.74199497094;356191.4799662406;327030.1367482382;145281.27497962542
1869;6600;G32;293997.64928425604;308892.611266141;283603.61935793847;125989.29205376864
1873;6600;G27;333305.20112595917;350191.62287532364;321521.48706043983;142834.0887416318
1877;6630;G32;300469.59494062955;315692.4486071426;289846.7550323356;128762.76950653762
1881;6630;G27;305228.3785844895;320692.32908163324;294437.2960398086;130802.09119426744
1885;6660;G32;353577.61945589364;371491.11370410415;341077.1917591152;151521.59913439964
1889;6660;G27;339015.74199497094;356191.4799662406;327030.1367482382;145281.27497962542
1893;6690;G32;347676.727921877;365291.2621094463;335384.9210877001;148992.84032062415
1897;6690;G27;325310.444831191;341791.8239165923;313809.3783867793;139408.02840348816
1901;6720;G32;288477.46014392027;303092.74979652546;278278.5916798228;123623.67884738084
1905;6720;G27;334828.01211891085;351791.5848655735;322990.46040172526;143486.67177894778
1909;6750;G32;340062.6740207897;357291.4532757572;328040.05540733895;145729.9255898682
1913;6750;G27;308083.6488417169;323692.2574408317;297191.62071269675;132025.68423729358
1917;6780;G32;351007.8764371232;368791.17840433767;338598.299758729;150420.3654868409
1921;6780;G27;313413.48625337664;329292.1232891459;302333.02638112975;134309.72441207556
