;w;S;Dlat;Dlon;t;sTEC
0;0.12746241453247362;2.776019914446265;0.171143904611176;-0.19323433272845691;1.25;163.75109777777772
1;0.12895171615450793;2.767724658566905;0.1696631850467918;-0.1920565260673215;1.2416666666600005;163.51409777777772
2;0.13046192094746845;2.759425872214485;0.16819877478022804;-0.19090051920627227;1.23333333333;163.34909777777773
3;0.13199319664743453;2.751126442105598;0.16675046568549445;-0.1897661190273876;1.2249999999999996;163.23109777777773
4;0.13354576571974763;2.7428280347153304;0.16531801278705538;-0.18865268588078488;1.2166666666600001;163.07309777777772
5;0.1351197672470705;2.734533972960152;0.16390133518198302;-0.1875600666244337;1.2083333333299997;163.07309777777772
6;0.1367153948212434;2.7262463603561895;0.16250021737062315;-0.18648784048062828;1.1999999999999993;162.59409777777773
7;0.13833284223329925;2.7179672286095067;0.16111444514858642;-0.1854355961727765;1.1916666666599998;162.46909777777773
8;0.13997227320822048;2.709699122481398;0.15974388087807578;-0.18440304143200126;1.1833333333299993;162.34609777777771
9;0.14163384936438284;2.701444522631907;0.1583883852050808;-0.18338988886584962;1.174999999999999;162.1490977777777
10;0.14331779242604606;2.693204673579947;0.15704764663228532;-0.18239568171086606;1.1666666666599994;162.07909777777772
11;0.14502423073583143;2.6849825090487203;0.15572162392275024;-0.18142021298893996;1.158333333329999;162.11509777777772
12;0.14675332019245568;2.676780316363964;0.15441015261262414;-0.1804632529412753;1.1500000000000004;162.07909777777772
13;0.14850531223734034;2.6685985535923;0.15311289957991392;-0.1795241808477841;1.141666666659999;162.15009777777772
14;0.15028029520861683;2.660440556355173;0.15182984623977125;-0.17860299151684056;1.1333333333300004;162.18809777777773
15;0.15207848541672667;2.6523072444228055;0.15056073370477208;-0.1776991853491181;1.125;162.17009777777773
16;0.15389999697007029;2.6442012454633597;0.14930546961291158;-0.1768126593908259;1.1166666666600005;161.98709777777773
17;0.1557450430486527;2.636123356371145;0.14806377578047858;-0.17594296832466494;1.10833333333;161.87209777777773
18;0.1576137664600391;2.6280754959524217;0.1468355143752027;-0.17508987847596513;1.0999999999999996;161.71409777777774
19;0.15950630601325871;2.620059526177636;0.14562056922899103;-0.1742531225636641;1.0916666666600001;161.5660977777777
20;0.1614227962629264;2.612077252853903;0.1444187565512669;-0.17343255077384168;1.0833333333299997;161.34909777777773
21;0.16336344155891738;2.6041292419358144;0.14322985032854507;-0.1726276713802164;1.0749999999999993;161.20509777777772
22;0.16532837054221936;2.5962171890061123;0.14205369251739064;-0.17183830943819545;1.0666666666599998;161.2030977777777
23;0.16731766854527616;2.5883433288568742;0.140890211213899;-0.17106435206825021;1.0583333333299993;161.02009777777772
24;0.16933152985428374;2.5805080674940752;0.13973914107247665;-0.17030540144826745;1.049999999999999;160.86709777777773
25;0.17137010827233692;2.572712352613541;0.13860028475409736;-0.1695611641704895;1.0416666666599994;160.54909777777772
26;0.173433433987115;2.5649588575721967;0.13747363394751244;-0.16883163442050075;1.033333333329999;160.25209777777772
27;0.17552172921169593;2.5572472481457513;0.13635886737825287;-0.1681163394122065;1.0250000000000004;160.22409777777773
28;0.17763505189978185;2.5495795094267044;0.1352559150919409;-0.16741518746372974;1.016666666659999;160.1370977777777
29;0.17977353424242196;2.541956397260034;0.13416458407221465;-0.166727904484969;1.0083333333300004;160.01909777777772
30;0.18193726116319703;2.534379213202066;0.13308476483341858;-0.16605427939773176;1.0;159.8930977777777
31;0.18412635286551757;2.5268486246344457;0.1320162250660869;-0.16539411663609171;0.9916666666600005;159.72809777777772
32;0.18634088035548546;2.51936584603306;0.13095887863936262;-0.16474718009651146;0.9833333333300001;159.57409777777772
33;0.18858090620789633;2.511932049064964;0.12991257587211003;-0.1641133384876423;0.9749999999999996;159.48409777777772
34;0.19084657362359947;2.5045471891516606;0.1288770951477437;-0.1634922208405849;0.9666666666600001;159.39009777777773
35;0.1931379306744743;2.4972123597793248;0.12785229106795726;-0.16288370539019636;0.9583333333299997;159.21109777777772
36;0.19545496977186447;2.4899292004892706;0.12683809569020454;-0.16228772677380565;0.9499999999999993;159.17409777777772
37;0.19779781044166977;2.4826975546490857;0.12583429340524666;-0.16170392973290815;0.9416666666599998;159.05709777777773
38;0.2001664720961557;2.475518402522717;0.1248407417816505;-0.1611322022943229;0.9333333333299993;158.88209777777772
39;0.20256096303855475;2.468392687809409;0.12385734023814532;-0.16057237157033755;0.9249999999999989;158.70209777777774
40;0.20498132840529573;2.4613207366894603;0.12288391402454424;-0.16002421524246668;0.9166666666599994;158.64609777777773
41;0.2074275546195928;2.4543034254714353;0.12192034430576726;-0.15948759986966876;0.908333333329999;158.46609777777772
42;0.2098996651744123;2.4473410170077057;0.12096646000252254;-0.15896231144567396;0.9000000000000004;158.29109777777774
43;0.2123975721793958;2.440434903042964;0.12002219704293848;-0.1584483062401456;0.891666666659999;158.21709777777772
44;0.21492137543538722;2.4335841288415776;0.11908728311888939;-0.15794521229532754;0.8833333333300004;158.09609777777771
45;0.21747096153474754;2.42679002800273;0.11816167747450346;-0.15745296350767646;0.875;157.91209777777772
46;0.22004625188082813;2.420053324464365;0.11724524666137526;-0.15697147285450308;0.8666666666600005;157.91209777777772
47;0.22264720530524357;2.4133741390516543;0.11633784804861502;-0.15650051583887303;0.8583333333300001;157.69009777777774
48;0.2252737135126281;2.4067531420677257;0.1154393509526821;-0.1560400113127487;0.8499999999999996;157.49109777777772
49;0.2279257057216018;2.4001904049482956;0.11454963622598224;-0.1555897139575888;0.8416666666600001;157.33909777777774
50;0.23060309638716753;2.3936859777028623;0.11366852712886677;-0.15514946988317435;0.8333333333299997;157.16909777777772
51;0.23330567335864755;2.387241028006917;0.11279596580686191;-0.15471925753475113;0.8249999999999993;157.02009777777772
52;0.2360333156489315;2.380855558165297;0.11193181750263215;-0.15429887141206144;0.8166666666599998;156.75909777777773
53;0.23878588553647984;2.374529551726512;0.1110759300193539;-0.15388813867856244;0.8083333333299993;156.54909777777772
54;0.2415631702711345;2.3682635395112372;0.11022820037120651;-0.1534869677284787;0.7999999999999989;156.52709777777773
55;0.2443649946216033;2.3620574662417884;0.10938847988557321;-0.15309519217008405;0.7916666666599994;156.39409777777772
56;0.2471910465414579;2.355912385293653;0.1085567139648862;-0.1527128022737092;0.783333333329999;156.26109777777774
57;0.2500411680903285;2.349827640608417;0.10773273021332719;-0.15233953386495203;0.7750000000000004;156.17009777777773
58;0.25291506307583556;2.3438036863113143;0.10691643060422784;-0.15197530671492365;0.766666666659999;155.90909777777773
59;0.25581247266668555;2.3378403988692704;0.10610767320226078;-0.15161996729937854;0.7583333333300004;155.68709777777772
60;0.2587329927784174;2.3319387554316036;0.10530642593063311;-0.15127348919071282;0.75;155.60809777777772
61;0.2616763162744868;2.3260985985596263;0.10451252941595823;-0.15093574989097558;0.7416666666600005;155.54109777777774
62;0.26464211281814765;2.3203197590585343;0.1037258654003419;-0.15060657824363055;0.7333333333300001;155.35409777777772
63;0.26763002814614517;2.3146020566735244;0.10294631772489526;-0.15028580727299978;0.7249999999999996;155.30909777777774
64;0.2706395540799276;2.3089464033159355;0.10217381859274066;-0.14997347101559289;0.7166666666600001;155.20009777777773
65;0.2736702819536669;2.303352590095056;0.10140825373523887;-0.14966940712449728;0.7083333333299997;155.17009777777773
66;0.2767217769007604;2.2978203989611736;0.10064949177107718;-0.14937348195415012;0.6999999999999993;155.07509777777773
67;0.2797935103328699;2.2923501503393995;0.09989744465838046;-0.14908563717890644;0.6916666666599998;155.03209777777772
68;0.28288492306944163;2.286942151008191;0.09915206307959035;-0.14880576749217433;0.6833333333299993;154.97609777777774
69;0.28599556102128904;2.281595606285326;0.0984131409824599;-0.14853372400867904;0.6749999999999989;154.9110977777777
70;0.28912473699565966;2.276311348611056;0.09768067233853583;-0.14826947868135165;0.6666666666599994;154.9110977777777
71;0.2922718674037977;2.271089110045331;0.09695453260096365;-0.14801291076426515;0.658333333329999;154.86409777777772
72;0.295436338037769;2.265928616831671;0.09623461822091983;-0.14776387878039077;0.6500000000000004;154.82609777777773
73;0.2986173611077219;2.2608306669492335;0.09552086745055721;-0.14752243209448257;0.641666666659999;154.81809777777772
74;0.30181432654163154;2.2557944308931237;0.0948131399209895;-0.1472883630867725;0.6333333333300004;154.6550977777777
75;0.30502644934620676;2.250820151854642;0.09411135601417775;-0.1470616312053763;0.625;154.5600977777777
76;0.30825298162229264;2.245907529162503;0.09341543646099071;-0.14684208234151352;0.6166666666600005;154.48309777777772
77;0.3114930674738817;2.2410567915826154;0.09272526586520136;-0.14662972574803246;0.6083333333300001;154.47709777777771
78;0.31474581356500114;2.2362681592450975;0.09204082342489472;-0.14642445882137634;0.5999999999999996;154.47709777777771
79;0.31801028855221614;2.2315418440963875;0.09136199468094675;-0.14622629330225512;0.5916666666600001;154.27009777777772
80;0.32128575143866384;2.226876463914368;0.09068863154476214;-0.14603494752552537;0.5833333333299997;154.22009777777774
81;0.3245710459418187;2.2222732827518215;0.09002073317712533;-0.14585053026324513;0.5749999999999993;154.09909777777773
82;0.32786528151826105;2.217731442432026;0.08935817219336062;-0.14567285607571412;0.5666666666599998;154.0420977777777
83;0.33116737667594376;2.2132511385254263;0.08870085767364955;-0.14550192173668242;0.5583333333299993;153.95209777777774
84;0.33447628901972853;2.208832036975543;0.08804873867826402;-0.14533757205951758;0.5499999999999989;153.86309777777774
85;0.3377908586590902;2.2044743253069865;0.0874017073210217;-0.14517982869526902;0.5416666666599994;153.76009777777773
86;0.3411098850058424;2.200178185563111;0.08675971206216992;-0.14502865039261992;0.533333333329999;153.68009777777772
87;0.34443228958834027;2.1959427557276987;0.0861226519958681;-0.14488384340324534;0.5250000000000004;153.60309777777772
88;0.34775671223521865;2.1917687339558682;0.08549047463956783;-0.14474547970837381;0.516666666659999;153.55209777777773
89;0.35108199769060694;2.1876552580638347;0.08486306328242676;-0.14461339089621306;0.5083333333300004;153.59909777777773
90;0.3544067045804511;2.1836030188661155;0.08424040350202688;-0.14448761062928095;0.5;153.58909777777774
91;0.35772960103383744;2.179611155141594;0.08362234419030523;-0.1443680155361513;0.4916666666600005;153.5360977777777
92;0.36104916493864964;2.175680351597543;0.08300890880415379;-0.14425460224727193;0.48333333333000006;153.4530977777777
93;0.36436408857716596;2.171809749031281;0.0823999488651469;-0.14414725154708963;0.47499999999999964;153.41609777777774
94;0.3676729434763438;2.1679990058235057;0.08179536906738549;-0.14404589200596374;0.4666666666600001;153.32609777777773
95;0.3709740025382971;2.1642493109612198;0.08119522603805407;-0.1439505916845678;0.4583333333299997;153.19609777777774
96;0.3742660222686998;2.1605587916584064;0.08059929339340921;-0.14386112553913555;0.4499999999999993;153.1970977777777
97;0.37754711101211197;2.156929141853205;0.08000764137456451;-0.14377764942752735;0.44166666665999976;153.11609777777772
98;0.38081595735816437;2.1533584977932816;0.07942008411574863;-0.1436999037290836;0.43333333332999935;153.07309777777772
99;0.38407068350870754;2.149848041542612;0.07883664230704457;-0.14362800144151144;0.42499999999999893;152.93309777777773
100;0.3873097338894606;2.146396929866071;0.07825721337959757;-0.14356179796791202;0.4166666666599994;152.90609777777772
101;0.39053134077816964;2.143005332573785;0.0776817203326503;-0.14350131699611768;0.408333333329999;152.83509777777772
102;0.3937337953553744;2.1396729170813322;0.07711013022775115;-0.14344644529784656;0.40000000000000036;152.82109777777774
