;w;S;Dlat;Dlon;t;sTEC
100;0.495091090827078;1.1058799528808454;0.004558536610733355;-0.03620214968364133;0.041666666670000296;112.84920175438592
101;0.5921330529849336;1.1045727825577936;0.004711958173986286;-0.03592071706432165;0.03333333333999988;112.80620175438591
102;0.6985537713883619;1.1032803321980127;0.004864294247577616;-0.03563926745906576;0.025000000000000355;112.72920175438591
103;0.80146078293488;1.102002365685464;0.005015545482243811;-0.03535776741540064;0.01666666666999994;112.72720175438593
104;0.8794092831421326;1.100738892013998;0.0051657178618826904;-0.035076228783926355;0.008333333339999527;112.63720175438593
105;0.909512726661743;1.0994898374543693;0.005314819721403796;-0.034794646845022426;0.0;112.60020175438592
106;0.8813981156249957;1.0982551276963266;0.00546284564646915;-0.03451302023027125;-0.008333333330000414;112.55720175438591
107;0.8050900777209222;1.0970346093723535;0.005609796759422969;-0.03423133030440595;-0.01666666666000083;112.49920175438592
108;0.7033042503760571;1.0958282088348428;0.005755684725309962;-0.03394957067646298;-0.025000000000000355;112.46220175438592
109;0.597508258634082;1.0946360065565304;0.00590050820876975;-0.03366776931191984;-0.03333333333000077;112.39920175438593
110;0.5007155529068442;1.0934577708561097;0.006044265021997286;-0.03338589238919254;-0.04166666665999941;112.36920175438593
111;0.41802296952204254;1.092293502735074;0.0061869684299177274;-0.03310394742892475;-0.05000000000000071;112.31720175438593
