;0;0;0;0;0
(w*S);168.0438325063841;168.0438325063841;168.0438325063841;168.0438325063841;168.0438325063841
(w*S*lat);11.827423249092412;-11.799816750591399;1.930656716813424;1.741845387949982;-2.558231559895199
(w*S*lat^2);1.037371761124585;1.0436987736938077;0.025811049745123847;0.08916273217268403;0.1400414800715132
(w*S*lon);-25.72610581055302;9.82599797845872;5.547302247796246;15.15252889137915;-18.962359514843598
(w*S*lon^2);3.956920476500643;0.6213102279352758;0.24467075616661302;1.369933800198765;2.1894894914271963
(w*S*t);35.316270238426206;35.31627023842621;35.316270238426206;35.316270238426206;35.316270238426206
(w*S*t^2);47.02187081172509;47.02187081172508;47.02187081172508;47.02187081172508;47.02187081172508
