;w;S;Dlat;Dlon;t;sTEC
100;0.5405250849747608;1.0129248899172565;0.004984937932853151;0.01041988294272822;0.041666666670000296;109.75971929824559
101;0.6456171573091034;1.0130679561027631;0.004824964010390009;0.010638579099118584;0.03333333333999988;109.78371929824559
102;0.7606413991435604;1.013224678308717;0.004664272063502395;0.010856622657364756;0.025000000000000355;109.77871929824559
103;0.871537343404109;1.0133951063400848;0.004502863315166139;0.011074023505334152;0.01666666666999994;109.77971929824557
104;0.9550313893384805;1.013579250649759;0.004340729947025612;0.011290776329360375;0.008333333339999527;109.80971929824557
105;0.9864100699953093;1.013777160653637;0.004177874624415434;0.011506888922342196;0.0;109.80371929824557
106;0.9546455868467341;1.0139888701778927;0.004014294022695597;0.011722364591994605;-0.008333333330000414;109.81371929824559
107;0.8708332863229113;1.0142144228908452;0.003849985711833037;0.011937210597983139;-0.01666666666000083;109.83771929824559
108;0.7597197455556848;1.0144538712651332;0.0036849537694345624;0.012151434300734953;-0.025000000000000355;109.8507192982456
109;0.6445741426179843;1.0147072475778662;0.003519190963251817;0.012365039068085393;-0.03333333333000077;109.89071929824559
110;0.5394335166495603;1.0149745898532845;0.003352697613530742;0.012578026513459628;-0.04166666665999941;109.88971929824558
111;0.4497425282285062;1.0152559407745327;0.003185469946543562;0.012790402325780104;-0.05000000000000071;109.91671929824557
