;w;S;Dlat;Dlon;t;sTEC
100;0.33761068786767395;1.6217238727056287;-0.015225276761312467;-0.10326481009491628;0.041666666670000296;147.58185087719303
101;0.4045770901690767;1.6166364084201452;-0.01487596816633896;-0.10274524501545912;0.03333333333999988;147.46485087719302
102;0.4782249400382806;1.6115860391844767;-0.014529637674846607;-0.10222810663239068;0.025000000000000355;147.32585087719303
103;0.5497490356203711;1.606572493213546;-0.014186243715535896;-0.10171336637323791;0.01666666666999994;147.18085087719302
104;0.6043973025573;1.6015954999417357;-0.013845771500974546;-0.10120098816643108;0.008333333339999527;147.04185087719304
105;0.626309460394389;1.5966547900622434;-0.013508180592648356;-0.10069094422792313;0.0;146.91385087719303
106;0.608135663207788;1.5917500955642603;-0.013173444177668192;-0.10018320325586982;-0.008333333330000414;146.74085087719303
107;0.556570679585706;1.5868814353993008;-0.012841553962249286;-0.09967776450577737;-0.01666666666000083;146.62885087719303
108;0.48715377225933165;1.5820479709746584;-0.01251244780570715;-0.09917453729975012;-0.025000000000000355;146.49585087719302
109;0.41468001327922505;1.5772500076471017;-0.012186110829520813;-0.09867355860218985;-0.03333333333000077;146.38085087719304
110;0.3481817739943651;1.5724869973330744;-0.011862525668834056;-0.09817476171530704;-0.04166666665999941;146.38085087719304
111;0.29124621008947976;1.5677586790319649;-0.011541667819677581;-0.09767811762254297;-0.05000000000000071;146.00185087719302
