;(w*S);(w*S*lat);(w*S*lat^2);(w*S*lon);(w*S*lon^2);(w*S*t);(w*S*t^2)
0;168.0438325063841;11.827423249092412;1.037371761124585;-25.72610581055302;3.956920476500643;35.316270238426206;47.02187081172509
0;168.0438325063841;-11.799816750591399;1.0436987736938077;9.82599797845872;0.6213102279352758;35.31627023842621;47.02187081172508
0;168.0438325063841;1.930656716813424;0.025811049745123847;5.547302247796246;0.24467075616661302;35.316270238426206;47.02187081172508
0;168.0438325063841;1.741845387949982;0.08916273217268403;15.15252889137915;1.369933800198765;35.316270238426206;47.02187081172508
0;168.0438325063841;-2.558231559895199;0.1400414800715132;-18.962359514843598;2.1894894914271963;35.316270238426206;47.02187081172508
